 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=8x10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3266 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   42   48   90      850.945        4.300        4.300         4.31         0.07         17.3                          
   42   49   91      845.225        4.400        4.500         4.41         0.12         56.0       -5.720             
   42   50   92      855.590        4.400        4.400         4.40         0.03         30.3       10.365        4.645
   42   51   93      862.240        4.400        4.400         4.42         0.08         42.7        6.650       17.015
   42   52   94      881.505        4.400        4.400         4.40         0.05          2.3       19.265       25.915
   42   53   95      880.680        4.500        4.400         4.43         0.04         40.0       -0.825       18.440
   42   54   96      899.325        4.500        4.400         4.43         0.04         57.7       18.645       17.820
   42   55   97      903.065        4.500        4.400         4.45         0.00         23.7        3.740       22.385
   42   56   98      915.580        4.500        4.400         4.46         0.02         56.8       12.515       16.255
   42   57   99      931.170        4.500        4.400         4.47         0.04         57.1       15.590       28.105
   42   58  100      928.845        4.600        4.400         4.50         0.05         49.3       -2.325       13.265
   42   59  101      930.075        4.600        4.400         4.52         0.05         37.4        1.230       -1.095
   42   78  120     1039.760        5.200        4.600         4.97         0.13          6.6                          
   42   79  121     1018.500        5.300        4.600         5.07         0.13          9.5      -21.260             
   42   80  122     1019.640        5.300        4.600         5.04         0.10         17.1        1.140      -20.120
   42   81  123     1037.450        5.300        4.600         5.04         0.07         24.2       17.810       18.950
   42   82  124     1040.520        5.200        4.600         5.02         0.02         34.9        3.070       20.880
   42   83  125     1041.900        5.400        4.600         5.15         0.08         32.0        1.380        4.450
   42   84  126     1048.660        5.500        4.600         5.20         0.07          7.6        6.760        8.140
   42   85  127     1030.900        5.600        4.600         5.27         0.10         30.8      -17.760      -11.000
   42   86  128     1049.060        5.500        4.600         5.22         0.07         49.5       18.160        0.400
   42   87  129     1048.630        5.600        4.600         5.31         0.09         50.3       -0.430       17.730
   42   88  130     1047.680        5.500        4.700         5.26         0.06         56.4       -0.950       -1.380
   42   89  131     1061.460        5.500        4.700         5.26         0.04         49.6       13.780       12.830
   42   90  132     1047.210        5.600        4.700         5.31         0.04         49.3      -14.250       -0.470
   42   91  133     1048.260        5.600        4.700         5.34         0.00         26.7        1.050      -13.200
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  43   Tc
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   43   50   93      860.745        4.400        4.400         4.40         0.03         50.9                          
   43   51   94      877.275        4.400        4.400         4.42         0.08         26.8       16.530             
   43   52   95      883.870        4.400        4.400         4.43         0.05          1.1        6.595       23.125
   43   53   96      892.225        4.500        4.400         4.43         0.04         44.6        8.355       14.950
   43   54   97      906.835        4.500        4.400         4.44         0.05         53.5       14.610       22.965
   43   55   98      908.415        4.500        4.400         4.47         0.00         29.1        1.580       16.190
   43   56   99      918.460        4.500        4.400         4.47         0.02         53.2       10.045       11.625
   43   57  100      929.295        4.500        4.400         4.49         0.04         57.2       10.835       20.880
   43   58  101      928.005        4.600        4.400         4.51         0.04         46.4       -1.290        9.545
   43   59  102      940.370        4.600        4.400         4.52         0.05         45.6       12.365       11.075
   43   78  121     1036.960        5.100        4.600         4.94         0.12         12.7                          
   43   79  122     1044.310        5.200        4.600         4.98         0.13          7.9        7.350             
   43   80  123     1046.240        5.200        4.600         4.99         0.11         13.3        1.930        9.280
   43   81  124     1046.850        5.200        4.600         4.98         0.07         27.0        0.610        2.540
   43   82  125     1051.290        5.200        4.600         5.01         0.02         33.5        4.440        5.050
   43   83  126     1052.890        5.300        4.600         5.06         0.09         35.1        1.600        6.040
   43   84  127     1061.280        5.300        4.600         5.12         0.07         12.4        8.390        9.990
   43   85  128     1053.880        5.400        4.700         5.14         0.07         30.4       -7.400        0.990
   43   86  129     1058.190        5.400        4.700         5.17         0.07         41.5        4.310       -3.090
   43   87  130     1076.660        5.500        4.700         5.26         0.08         51.3       18.470       22.780
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  44   Ru
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   44   76  120     1050.800        5.000        4.600         4.88         0.14          6.4                          
   44   77  121     1047.550        5.100        4.600         4.92         0.14         19.8       -3.250             
   44   78  122     1062.590        5.100        4.600         4.92         0.13          7.2       15.040       11.790
   44   79  123     1071.260        5.100        4.600         4.94         0.12         16.8        8.670       23.710
   44   80  124     1063.050        5.100        4.600         4.95         0.09         11.3       -8.210        0.460
   44   81  125     1055.860        5.100        4.700         4.96         0.06         29.3       -7.190      -15.400
   44   82  126     1064.650        5.100        4.700         4.97         0.03         44.4        8.790        1.600
   44   83  127     1069.550        5.200        4.700         5.04         0.09         31.5        4.900       13.690
   44   84  128     1075.200        5.200        4.700         5.05         0.06          6.3        5.650       10.550
   44   85  129     1075.630        5.300        4.700         5.08         0.06          3.9        0.430        6.080
   44   86  130     1079.340        5.300        4.700         5.13         0.07         40.8        3.710        4.140
   44   87  131     1093.070        5.500        4.700         5.20         0.07         41.5       13.730       17.440
   44   88  132     1093.510        5.500        4.700         5.22         0.06         58.6        0.440       14.170
   44   89  133     1093.050        5.400        4.700         5.19         0.03         58.3       -0.460       -0.020
   44   90  134     1100.080        5.500        4.700         5.23         0.03         50.1        7.030        6.570
   44   91  135     1101.990        5.400        4.700         5.20         0.00         14.2        1.910        8.940
   44   92  136     1106.180        5.500        4.700         5.28         0.01         51.0        4.190        6.100
   44   93  137     1102.860        5.700        4.700         5.42         0.01         49.4       -3.320        0.870
   44   94  138     1102.620        5.700        4.700         5.43         0.02         50.3       -0.240       -3.560
   44   95  139     1097.760        6.000        4.700         5.64         0.00         23.4       -4.860       -5.100
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  45   Rh
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   45   76  121     1064.510        5.000        4.700         4.88         0.14          5.6                          
   45   77  122     1073.470        5.000        4.700         4.91         0.14         20.6        8.960             
   45   78  123     1071.120        5.000        4.700         4.91         0.11         14.8       -2.350        6.610
   45   79  124     1080.960        5.100        4.700         4.93         0.11         21.9        9.840        7.490
   45   80  125     1086.180        5.100        4.700         4.93         0.08         25.8        5.220       15.060
   45   81  126     1082.590        5.100        4.700         4.93         0.03         19.4       -3.590        1.630
   45   82  127     1078.630        5.200        4.700         4.98         0.04         54.1       -3.960       -7.550
   45   83  128     1088.900        5.200        4.700         5.02         0.09         33.4       10.270        6.310
   45   84  129     1082.830        5.200        4.700         5.03         0.06          1.5       -6.070        4.200
   45   85  130     1095.510        5.200        4.700         5.05         0.07         32.8       12.680        6.610
   45   86  131     1105.580        5.300        4.700         5.10         0.07         47.3       10.070       22.750
   45   87  132     1098.040        5.400        4.700         5.16         0.06         40.2       -7.540        2.530
   45   88  133     1107.740        5.400        4.700         5.16         0.05         53.8        9.700        2.160
   45   89  134     1108.090        5.400        4.700         5.15         0.04         58.6        0.350       10.050
   45   90  135     1111.780        5.400        4.700         5.20         0.02         53.5        3.690        4.040
   45   91  136     1115.870        5.400        4.700         5.18         0.00         19.5        4.090        7.780
   45   92  137     1113.510        5.400        4.700         5.21         0.01         54.5       -2.360        1.730
   45   93  138     1115.660        5.700        4.700         5.39         0.01         42.1        2.150       -0.210
   45   94  139     1117.870        5.700        4.700         5.41         0.02         52.5        2.210        4.360
   45   95  140     1126.090        5.900        4.700         5.57         0.02         24.0        8.220       10.430
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  46   Pd
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   46   76  122     1095.930        5.000        4.600         4.86         0.13         12.0                          
   46   77  123     1091.400        5.000        4.700         4.90         0.14         20.3       -4.530             
   46   78  124     1097.160        5.000        4.700         4.90         0.11         19.1        5.760        1.230
   46   79  125     1102.800        5.100        4.700         4.92         0.11         32.2        5.640       11.400
   46   80  126     1096.790        5.100        4.700         4.92         0.08         12.6       -6.010       -0.370
   46   81  127     1096.070        5.100        4.700         4.93         0.03         16.0       -0.720       -6.730
   46   82  128     1100.610        5.100        4.700         4.95         0.04         47.8        4.540        3.820
   46   83  129     1113.880        5.200        4.700         5.00         0.09         21.2       13.270       17.810
   46   84  130     1122.030        5.200        4.700         5.00         0.06          6.3        8.150       21.420
   46   85  131     1113.070        5.200        4.700         5.04         0.07         45.3       -8.960       -0.810
   46   86  132     1123.610        5.300        4.700         5.08         0.07         49.6       10.540        1.580
   46   87  133     1119.620        5.300        4.700         5.10         0.05         39.1       -3.990        6.550
   46   88  134     1130.740        5.300        4.700         5.13         0.06         57.1       11.120        7.130
   46   89  135     1120.150        5.300        4.700         5.13         0.04         57.5      -10.590        0.530
   46   90  136     1130.510        5.400        4.700         5.16         0.02         58.3       10.360       -0.230
   46   91  137     1145.090        5.400        4.700         5.16         0.01         56.0       14.580       24.940
   46   92  138     1141.100        5.400        4.800         5.18         0.02         56.5       -3.990       10.590
   46   93  139     1141.140        5.700        4.700         5.37         0.01         34.2        0.040       -3.950
   46   94  140     1144.680        5.700        4.800         5.39         0.02         38.2        3.540        3.580
   46   95  141     1140.080        5.900        4.700         5.57         0.01         50.5       -4.600       -1.060
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  47   Ag
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   47   76  123     1100.380        5.000        4.700         4.87         0.13         10.9                          
   47   77  124     1101.240        5.000        4.700         4.90         0.13         17.2        0.860             
   47   78  125     1110.620        5.000        4.700         4.90         0.11          9.6        9.380       10.240
   47   79  126     1108.910        5.000        4.700         4.92         0.11         36.2       -1.710        7.670
   47   80  127     1100.360        5.100        4.700         4.93         0.07         39.2       -8.550      -10.260
   47   81  128     1115.030        5.100        4.700         4.93         0.03         43.2       14.670        6.120
   47   82  129     1126.160        5.100        4.700         4.95         0.05         53.8       11.130       25.800
   47   83  130     1125.580        5.100        4.700         4.99         0.08         27.7       -0.580       10.550
   47   84  131     1127.850        5.100        4.700         5.00         0.06         15.7        2.270        1.690
   47   85  132     1122.380        5.200        4.700         5.03         0.06         31.5       -5.470       -3.200
   47   86  133     1141.120        5.200        4.700         5.06         0.07         51.1       18.740       13.270
   47   87  134     1137.880        5.300        4.700         5.10         0.06         47.2       -3.240       15.500
   47   88  135     1142.760        5.300        4.800         5.11         0.06         58.6        4.880        1.640
   47   89  136     1144.490        5.300        4.800         5.12         0.05         55.8        1.730        6.610
   47   90  137     1150.320        5.300        4.800         5.15         0.03         56.3        5.830        7.560
   47   91  138     1150.570        5.300        4.800         5.15         0.01         59.0        0.250        6.080
   47   92  139     1162.360        5.400        4.800         5.16         0.02         57.6       11.790       12.040
   47   93  140     1155.120        5.600        4.800         5.36         0.01         26.2       -7.240        4.550
   47   94  141     1153.800        5.600        4.800         5.35         0.02         39.9       -1.320       -8.560
   47   95  142     1165.010        5.800        4.800         5.50         0.03         45.4       11.210        9.890
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  48   Cd
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   48   72  120     1086.970        4.900        4.700         4.79         0.11          9.7                          
   48   73  121     1100.860        4.900        4.700         4.82         0.13         25.1       13.890             
   48   74  122     1099.910        4.900        4.700         4.81         0.10         19.0       -0.950       12.940
   48   75  123     1109.040        5.000        4.700         4.85         0.13         22.6        9.130        8.180
   48   76  124     1120.340        5.000        4.700         4.85         0.11         16.6       11.300       20.430
   48   77  125     1119.140        5.000        4.700         4.90         0.14         33.5       -1.200       10.100
   48   78  126     1120.130        5.000        4.700         4.89         0.10         18.4        0.990       -0.210
   48   79  127     1122.540        5.000        4.700         4.91         0.10         46.8        2.410        3.400
   48   80  128     1129.210        5.000        4.700         4.91         0.05         33.9        6.670        9.080
   48   81  129     1121.570        5.000        4.700         4.93         0.02         43.3       -7.640       -0.970
   48   82  130     1135.620        5.100        4.700         4.95         0.05         57.7       14.050        6.410
   48   83  131     1146.850        5.100        4.700         4.98         0.07         19.0       11.230       25.280
   48   84  132     1143.190        5.100        4.700         4.99         0.06         20.3       -3.660        7.570
   48   85  133     1160.820        5.200        4.700         5.02         0.07         30.5       17.630       13.970
   48   86  134     1148.240        5.200        4.800         5.05         0.07         51.1      -12.580        5.050
   48   87  135     1164.310        5.200        4.800         5.06         0.06         43.5       16.070        3.490
   48   88  136     1158.960        5.300        4.800         5.10         0.06         59.2       -5.350       10.720
   48   89  137     1164.470        5.300        4.800         5.10         0.04         55.4        5.510        0.160
   48   90  138     1169.650        5.300        4.800         5.13         0.03         56.8        5.180       10.690
   48   91  139     1178.970        5.300        4.800         5.14         0.01         59.5        9.320       14.500
   48   92  140     1175.780        5.300        4.800         5.15         0.02         57.4       -3.190        6.130
   48   93  141     1173.240        5.500        4.800         5.28         0.02         58.0       -2.540       -5.730
   48   94  142     1177.700        5.500        4.800         5.25         0.04         57.7        4.460        1.920
   48   95  143     1182.260        5.600        4.800         5.37         0.03         55.8        4.560        9.020
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  49   In
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   49   72  121     1102.360        4.900        4.700         4.78         0.08         13.5                          
   49   73  122     1099.240        4.900        4.700         4.82         0.12         18.5       -3.120             
   49   74  123     1109.830        4.900        4.700         4.83         0.12         18.6       10.590        7.470
   49   75  124     1121.600        5.000        4.700         4.86         0.13         18.1       11.770       22.360
   49   76  125     1112.550        5.000        4.700         4.86         0.10         11.9       -9.050        2.720
   49   77  126     1137.350        5.000        4.700         4.89         0.13         18.1       24.800       15.750
   49   78  127     1127.430        5.000        4.700         4.89         0.10         14.4       -9.920       14.880
   49   79  128     1125.760        5.000        4.700         4.91         0.09         35.6       -1.670      -11.590
   49   80  129     1144.160        5.000        4.700         4.90         0.03         24.6       18.400       16.730
   49   81  130     1146.180        5.000        4.700         4.92         0.02         44.0        2.020       20.420
   49   82  131     1159.630        5.100        4.700         4.94         0.05         58.2       13.450       15.470
   49   83  132     1159.820        5.100        4.800         4.97         0.06         16.9        0.190       13.640
   49   84  133     1158.050        5.100        4.800         4.99         0.06         27.3       -1.770       -1.580
   49   85  134     1169.810        5.200        4.800         5.02         0.05          9.3       11.760        9.990
   49   86  135     1174.660        5.200        4.800         5.04         0.07         49.6        4.850       16.610
   49   87  136     1175.960        5.200        4.800         5.06         0.06         53.3        1.300        6.150
   49   88  137     1183.300        5.300        4.800         5.09         0.06         59.2        7.340        8.640
   49   89  138     1185.310        5.300        4.800         5.10         0.05         56.7        2.010        9.350
   49   90  139     1188.840        5.300        4.800         5.11         0.03         56.4        3.530        5.540
   49   91  140     1188.690        5.300        4.800         5.14         0.01         57.0       -0.150        3.380
   49   92  141     1195.820        5.300        4.800         5.15         0.02         58.8        7.130        6.980
   49   93  142     1200.030        5.500        4.800         5.23         0.02         57.8        4.210       11.340
   49   94  143     1196.740        5.400        4.800         5.22         0.03         55.4       -3.290        0.920
   49   95  144     1192.570        5.500        4.800         5.29         0.04         57.9       -4.170       -7.460
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  50   Sn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   50   72  122     1108.970        4.900        4.700         4.79         0.08         31.4                          
   50   73  123     1124.880        4.900        4.700         4.82         0.13          8.7       15.910             
   50   74  124     1121.160        4.900        4.700         4.83         0.11         14.7       -3.720       12.190
   50   75  125     1126.390        5.000        4.700         4.86         0.11         28.0        5.230        1.510
   50   76  126     1144.670        5.000        4.700         4.86         0.11         22.4       18.280       23.510
   50   77  127     1130.250        5.000        4.700         4.88         0.10         25.0      -14.420        3.860
   50   78  128     1150.930        5.000        4.700         4.89         0.09         18.4       20.680        6.260
   50   79  129     1140.030        5.000        4.700         4.91         0.09         18.2      -10.900        9.780
   50   80  130     1164.320        5.000        4.700         4.90         0.03         20.6       24.290       13.390
   50   81  131     1158.080        5.000        4.700         4.93         0.02         36.6       -6.240       18.050
   50   82  132     1156.150        5.100        4.800         4.95         0.05         51.2       -1.930       -8.170
   50   83  133     1159.640        5.100        4.800         4.97         0.06         31.1        3.490        1.560
   50   84  134     1173.240        5.100        4.800         4.99         0.06         37.9       13.600       17.090
   50   85  135     1174.430        5.200        4.800         5.01         0.06         26.8        1.190       14.790
   50   86  136     1183.720        5.200        4.800         5.04         0.07         50.0        9.290       10.480
   50   87  137     1186.050        5.200        4.800         5.07         0.07         55.2        2.330       11.620
   50   88  138     1198.070        5.200        4.800         5.07         0.07         56.6       12.020       14.350
   50   89  139     1197.360        5.300        4.800         5.11         0.06         53.3       -0.710       11.310
   50   90  140     1198.840        5.300        4.800         5.12         0.04         59.6        1.480        0.770
   50   91  141     1205.860        5.300        4.800         5.13         0.01         51.4        7.020        8.500
   50   92  142     1204.530        5.300        4.800         5.14         0.02         58.3       -1.330        5.690
   50   93  143     1215.960        5.300        4.800         5.16         0.03         58.7       11.430       10.100
   50   94  144     1205.850        5.400        4.800         5.18         0.03         59.8      -10.110        1.320
   50   95  145     1208.050        5.500        4.800         5.27         0.04         57.5        2.200       -7.910
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  51   Sb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   51   72  123     1124.560        4.900        4.700         4.79         0.09         21.6                          
   51   73  124     1113.100        4.900        4.700         4.83         0.11         15.5      -11.460             
   51   74  125     1131.650        4.900        4.700         4.84         0.11         18.5       18.550        7.090
   51   75  126     1126.730        5.000        4.800         4.87         0.12         18.9       -4.920       13.630
   51   76  127     1150.020        4.900        4.700         4.86         0.09         16.8       23.290       18.370
   51   77  128     1149.930        5.000        4.800         4.89         0.10         25.5       -0.090       23.200
   51   78  129     1151.830        5.000        4.700         4.89         0.07         18.4        1.900        1.810
   51   79  130     1151.260        5.000        4.800         4.91         0.07         52.1       -0.570        1.330
   51   80  131     1167.010        5.000        4.800         4.91         0.02         39.2       15.750       15.180
   51   81  132     1173.880        5.000        4.800         4.93         0.03         47.6        6.870       22.620
   51   82  133     1185.160        5.100        4.800         4.95         0.05         57.0       11.280       18.150
   51   83  134     1176.330        5.100        4.800         4.97         0.05         24.3       -8.830        2.450
   51   84  135     1181.620        5.100        4.800         5.00         0.06         39.3        5.290       -3.540
   51   85  136     1194.020        5.200        4.800         5.02         0.07         38.9       12.400       17.690
   51   86  137     1190.120        5.200        4.800         5.04         0.07         49.0       -3.900        8.500
   51   87  138     1200.820        5.200        4.800         5.06         0.09         58.5       10.700        6.800
   51   88  139     1210.160        5.200        4.800         5.07         0.07         56.6        9.340       20.040
   51   89  140     1210.910        5.200        4.800         5.09         0.06         58.2        0.750       10.090
   51   90  141     1215.240        5.300        4.800         5.10         0.03         59.1        4.330        5.080
   51   91  142     1223.880        5.300        4.800         5.12         0.01         55.1        8.640       12.970
   51   92  143     1220.610        5.300        4.800         5.14         0.02         58.4       -3.270        5.370
   51   93  144     1216.770        5.300        4.800         5.16         0.03         59.7       -3.840       -7.110
   51   94  145     1235.280        5.400        4.800         5.20         0.03         57.0       18.510       14.670
   51   95  146     1240.740        5.500        4.800         5.26         0.03         58.5        5.460       23.970
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  52   I 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   52   72  124     1118.320        4.900        4.700         4.80         0.05         26.5                          
   52   73  125     1129.010        4.900        4.800         4.84         0.12         13.0       10.690             
   52   74  126     1138.710        4.900        4.700         4.83         0.08         13.5        9.700       20.390
   52   75  127     1153.070        5.000        4.800         4.87         0.12         20.4       14.360       24.060
   52   76  128     1155.120        5.000        4.800         4.87         0.10         22.2        2.050       16.410
   52   77  129     1155.900        5.000        4.800         4.89         0.09         10.3        0.780        2.830
   52   78  130     1160.050        5.000        4.800         4.90         0.08          4.6        4.150        4.930
   52   79  131     1174.250        5.000        4.800         4.91         0.07         37.2       14.200       18.350
   52   80  132     1170.970        5.000        4.800         4.92         0.03         19.5       -3.280       10.920
   52   81  133     1177.210        5.000        4.800         4.93         0.02         41.1        6.240        2.960
   52   82  134     1185.440        5.000        4.800         4.95         0.04         58.0        8.230       14.470
   52   83  135     1198.100        5.100        4.800         4.98         0.07         43.2       12.660       20.890
   52   84  136     1205.730        5.100        4.800         4.99         0.07         41.3        7.630       20.290
   52   85  137     1195.490        5.200        4.800         5.02         0.06         40.0      -10.240       -2.610
   52   86  138     1200.070        5.200        4.800         5.04         0.06         49.3        4.580       -5.660
   52   87  139     1209.620        5.200        4.800         5.06         0.07         55.2        9.550       14.130
   52   88  140     1223.260        5.200        4.800         5.07         0.05         56.3       13.640       23.190
   52   89  141     1223.540        5.200        4.800         5.09         0.06         58.7        0.280       13.920
   52   90  142     1227.760        5.200        4.800         5.10         0.04         57.1        4.220        4.500
   52   91  143     1234.130        5.300        4.800         5.12         0.01         53.7        6.370       10.590
   52   92  144     1233.380        5.300        4.800         5.14         0.04         57.7       -0.750        5.620
   52   93  145     1236.630        5.300        4.900         5.15         0.03         59.2        3.250        2.500
   52   94  146     1248.600        5.300        4.900         5.17         0.03         57.8       11.970       15.220
   52   95  147     1243.330        5.400        4.900         5.23         0.03         58.5       -5.270        6.700
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  53   Te
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   53   72  125     1128.930        4.900        4.700         4.81         0.06         32.0                          
   53   73  126     1134.320        4.900        4.800         4.84         0.11          7.0        5.390             
   53   74  127     1147.260        4.900        4.800         4.85         0.09          8.2       12.940       18.330
   53   75  128     1152.120        4.900        4.800         4.87         0.11         18.6        4.860       17.800
   53   76  129     1154.430        5.000        4.800         4.88         0.08         17.5        2.310        7.170
   53   77  130     1166.850        5.000        4.800         4.89         0.09          6.9       12.420       14.730
   53   78  131     1173.910        5.000        4.800         4.89         0.06         17.7        7.060       19.480
   53   79  132     1178.710        5.000        4.800         4.91         0.05         44.1        4.800       11.860
   53   80  133     1177.900        5.000        4.800         4.92         0.03         31.4       -0.810        3.990
   53   81  134     1201.900        5.000        4.800         4.93         0.01         24.9       24.000       23.190
   53   82  135     1195.670        5.100        4.800         4.96         0.04         54.0       -6.230       17.770
   53   83  136     1208.420        5.100        4.800         4.98         0.07         47.3       12.750        6.520
   53   84  137     1204.450        5.100        4.800         5.00         0.06         34.1       -3.970        8.780
   53   85  138     1215.600        5.100        4.800         5.03         0.08         45.4       11.150        7.180
   53   86  139     1217.310        5.200        4.800         5.03         0.06         45.2        1.710       12.860
   53   87  140     1224.380        5.200        4.800         5.06         0.07         53.3        7.070        8.780
   53   88  141     1235.510        5.200        4.800         5.07         0.05         53.8       11.130       18.200
   53   89  142     1231.890        5.200        4.900         5.09         0.06         57.6       -3.620        7.510
   53   90  143     1235.050        5.200        4.900         5.10         0.04         59.5        3.160       -0.460
   53   91  144     1243.110        5.300        4.900         5.12         0.00         45.7        8.060       11.220
   53   92  145     1250.220        5.300        4.900         5.13         0.04         55.8        7.110       15.170
   53   93  146     1250.590        5.300        4.900         5.15         0.03         59.2        0.370        7.480
   53   94  147     1259.140        5.300        4.900         5.17         0.03         59.3        8.550        8.920
   53   95  148     1270.360        5.300        4.900         5.19         0.03         59.0       11.220       19.770
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  54   Xe
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   54   72  126     1134.750        4.900        4.800         4.82         0.06         21.1                          
   54   73  127     1149.650        4.900        4.800         4.85         0.12          8.7       14.900             
   54   74  128     1157.730        4.900        4.800         4.85         0.08         18.3        8.080       22.980
   54   75  129     1163.780        4.900        4.800         4.88         0.10         19.1        6.050       14.130
   54   76  130     1176.400        4.900        4.800         4.88         0.08         13.9       12.620       18.670
   54   77  131     1179.280        5.000        4.800         4.90         0.09         14.6        2.880       15.500
   54   78  132     1183.090        5.000        4.800         4.90         0.06         10.2        3.810        6.690
   54   79  133     1192.180        5.000        4.800         4.92         0.06         48.6        9.090       12.900
   54   80  134     1195.010        5.000        4.800         4.92         0.03         46.0        2.830       11.920
   54   81  135     1204.070        5.000        4.800         4.94         0.01         55.2        9.060       11.890
   54   82  136     1207.710        5.000        4.800         4.96         0.04         54.1        3.640       12.700
   54   83  137     1216.510        5.100        4.800         4.99         0.08         44.0        8.800       12.440
   54   84  138     1213.040        5.100        4.800         5.00         0.05         28.7       -3.470        5.330
   54   85  139     1227.840        5.100        4.800         5.03         0.08         43.0       14.800       11.330
   54   86  140     1225.540        5.200        4.800         5.04         0.06         45.9       -2.300       12.500
   54   87  141     1235.170        5.200        4.900         5.06         0.07         52.6        9.630        7.330
   54   88  142     1251.910        5.200        4.800         5.06         0.04         55.8       16.740       26.370
   54   89  143     1244.060        5.200        4.900         5.09         0.06         57.4       -7.850        8.890
   54   90  144     1248.070        5.200        4.900         5.10         0.04         59.2        4.010       -3.840
   54   91  145     1262.410        5.300        4.900         5.13         0.06         57.1       14.340       18.350
   54   92  146     1264.430        5.300        4.900         5.13         0.03         55.1        2.020       16.360
   54   93  147     1271.280        5.300        4.900         5.15         0.02         57.2        6.850        8.870
   54   94  148     1279.180        5.300        4.900         5.16         0.03         57.5        7.900       14.750
   54   95  149     1269.090        5.300        4.900         5.18         0.03         58.4      -10.090       -2.190
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  55   Cs
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   55   82  137     1221.930        5.000        4.800         4.96         0.03         53.7                          
