 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=3x10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3271 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   90  205  295     1926.750        6.800        6.100         6.62         0.10         33.5        0.830        0.720
   90  206  296     1926.550        6.800        6.100         6.63         0.10         40.1       -0.200        0.630
   90  207  297     1927.320        6.900        6.100         6.65         0.10         43.0        0.770        0.570
   90  208  298     1926.870        6.900        6.100         6.66         0.10         51.1       -0.450        0.320
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  91   Pa
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   91  174  265     1882.160        6.400        5.900         6.23         0.03          1.7                          
   91  175  266     1889.490        6.400        5.900         6.24         0.04          1.0        7.330             
   91  176  267     1892.240        6.400        5.900         6.25         0.04          0.2        2.750       10.080
   91  177  268     1899.130        6.400        5.900         6.26         0.04          0.1        6.890        9.640
   91  178  269     1901.910        6.400        5.900         6.27         0.04          0.3        2.780        9.670
   91  179  270     1908.360        6.400        6.000         6.28         0.04          0.1        6.450        9.230
   91  180  271     1911.210        6.500        6.000         6.29         0.03          0.3        2.850        9.300
   91  181  272     1917.240        6.500        6.000         6.29         0.02          0.2        6.030        8.880
   91  182  273     1920.250        6.500        6.000         6.31         0.02          0.1        3.010        9.040
   91  183  274     1926.280        6.500        6.000         6.31         0.00         54.1        6.030        9.040
   91  184  275     1929.420        6.500        6.000         6.32         0.00         46.2        3.140        9.170
   91  185  276     1929.970        6.500        6.000         6.33         0.01         30.2        0.550        3.690
   91  186  277     1930.510        6.500        6.000         6.35         0.01         19.0        0.540        1.090
   91  187  278     1931.300        6.500        6.000         6.36         0.02         13.7        0.790        1.330
   91  188  279     1931.730        6.500        6.000         6.37         0.03          8.7        0.430        1.220
   91  189  280     1932.370        6.600        6.000         6.39         0.04          6.2        0.640        1.070
   91  190  281     1932.840        6.600        6.000         6.40         0.05          6.7        0.470        1.110
   91  191  282     1933.340        6.600        6.000         6.41         0.05         14.7        0.500        0.970
   91  192  283     1934.070        6.600        6.000         6.43         0.06         12.2        0.730        1.230
   91  193  284     1934.170        6.600        6.000         6.45         0.06         30.3        0.100        0.830
   91  194  285     1934.980        6.600        6.000         6.46         0.07         27.3        0.810        0.910
   91  195  286     1935.700        6.700        6.000         6.48         0.06         47.3        0.720        1.530
   91  196  287     1936.280        6.700        6.100         6.49         0.07         40.7        0.580        1.300
   91  197  288     1936.630        6.700        6.100         6.50         0.07         50.3        0.350        0.930
   91  198  289     1936.280        6.700        6.100         6.52         0.08         59.9       -0.350             
   91  199  290     1937.820        6.700        6.100         6.53         0.08         36.2        1.540        1.190
   91  200  291     1937.990        6.800        6.100         6.55         0.08         44.9        0.170        1.710
   91  201  292     1939.190        6.800        6.100         6.56         0.09         30.8        1.200        1.370
   91  202  293     1939.200        6.800        6.100         6.57         0.09         38.7        0.010        1.210
   91  203  294     1940.260        6.800        6.100         6.59         0.10         31.9        1.060        1.070
   91  204  295     1940.270        6.800        6.100         6.60         0.10         38.6        0.010        1.070
   91  205  296     1941.190        6.800        6.100         6.62         0.10         34.1        0.920        0.930
   91  206  297     1941.090        6.800        6.100         6.63         0.10         40.6       -0.100        0.820
   91  207  298     1941.890        6.900        6.100         6.65         0.10         42.7        0.800        0.700
   91  208  299     1941.600        6.900        6.100         6.66         0.10         50.6       -0.290        0.510
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  92   U 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   92  174  266     1892.060        6.400        5.900         6.23         0.03          1.9                          
   92  175  267     1899.680        6.400        5.900         6.24         0.04          1.3        7.620             
   92  176  268     1902.520        6.400        5.900         6.25         0.04          0.3        2.840       10.460
   92  177  269     1909.680        6.400        6.000         6.26         0.04          0.2        7.160       10.000
   92  178  270     1912.550        6.400        6.000         6.27         0.04          0.3        2.870       10.030
   92  179  271     1919.260        6.400        6.000         6.28         0.04          0.0        6.710        9.580
   92  180  272     1922.220        6.400        6.000         6.29         0.03          0.3        2.960        9.670
   92  181  273     1928.530        6.500        6.000         6.29         0.02          0.3        6.310        9.270
   92  182  274     1931.660        6.500        6.000         6.31         0.02          0.0        3.130        9.440
   92  183  275     1938.030        6.500        6.000         6.31         0.00         54.0        6.370        9.500
   92  184  276     1941.260        6.500        6.000         6.32         0.00         55.7        3.230        9.600
   92  185  277     1941.910        6.500        6.000         6.33         0.01         33.0        0.650        3.880
   92  186  278     1942.560        6.500        6.000         6.35         0.01         21.9        0.650        1.300
   92  187  279     1943.440        6.500        6.000         6.36         0.02         16.3        0.880        1.530
   92  188  280     1943.860        6.500        6.000         6.37         0.03         10.9        0.420        1.300
   92  189  281     1944.650        6.600        6.000         6.39         0.04          7.2        0.790        1.210
   92  190  282     1945.130        6.600        6.000         6.40         0.05          8.7        0.480        1.270
   92  191  283     1945.900        6.600        6.000         6.41         0.05         15.3        0.770        1.250
   92  192  284     1946.560        6.600        6.000         6.43         0.06         16.4        0.660        1.430
   92  193  285     1947.010        6.600        6.000         6.44         0.06         30.5        0.450        1.110
   92  194  286     1947.890        6.600        6.100         6.46         0.07         27.6        0.880        1.330
   92  195  287     1948.520        6.700        6.100         6.48         0.06         49.4        0.630        1.510
   92  196  288     1949.510        6.700        6.100         6.49         0.07         40.9        0.990        1.620
   92  197  289     1949.780        6.700        6.100         6.50         0.07         50.6        0.270        1.260
   92  198  290     1950.210        6.700        6.100         6.51         0.07         60.0        0.430        0.700
   92  199  291     1951.160        6.700        6.100         6.53         0.08         36.6        0.950        1.380
   92  200  292     1951.430        6.700        6.100         6.54         0.08         45.3        0.270        1.220
   92  201  293     1952.780        6.800        6.100         6.56         0.09         31.3        1.350        1.620
   92  202  294     1952.880        6.800        6.100         6.57         0.09         39.1        0.100        1.450
   92  203  295     1954.130        6.800        6.100         6.59         0.10         32.1        1.250        1.350
   92  204  296     1954.220        6.800        6.100         6.60         0.10         38.9        0.090        1.340
   92  205  297     1955.260        6.800        6.100         6.62         0.10         34.5        1.040        1.130
   92  206  298     1954.730        6.800        6.100         6.63         0.10         42.0       -0.530        0.510
   92  207  299     1956.100        6.800        6.100         6.64         0.10         42.6        1.370        0.840
   92  208  300     1955.900        6.900        6.200         6.66         0.10         50.5       -0.200        1.170
   92  209  301     1956.650        6.900        6.200         6.67         0.10         55.3        0.750        0.550
   92  210  302     1957.040        6.900        6.200         6.68         0.11         60.0        0.390        1.140
   92  211  303     1957.250        6.900        6.200         6.69         0.11         55.3        0.210        0.600
   92  212  304     1957.530        6.900        6.200         6.70         0.11         51.3        0.280        0.490
   92  213  305     1958.540        6.900        6.200         6.72         0.10         40.4        1.010        1.290
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  93   Np
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   93  178  271     1922.850        6.400        6.000         6.27         0.04          0.3                          
   93  179  272     1929.810        6.400        6.000         6.28         0.04          0.1        6.960             
   93  180  273     1932.870        6.400        6.000         6.29         0.03          0.3        3.060       10.020
   93  181  274     1939.430        6.500        6.000         6.29         0.02          0.4        6.560        9.620
   93  182  275     1942.640        6.500        6.000         6.30         0.02          0.1        3.210        9.770
   93  183  276     1949.230        6.500        6.000         6.31         0.00         49.0        6.590        9.800
   93  184  277     1952.570        6.500        6.000         6.32         0.00         48.2        3.340        9.930
   93  185  278     1953.340        6.500        6.000         6.33         0.01         34.0        0.770        4.110
   93  186  279     1954.080        6.500        6.000         6.35         0.01         22.9        0.740        1.510
   93  187  280     1954.940        6.500        6.000         6.36         0.02         21.0        0.860        1.600
   93  188  281     1955.590        6.500        6.000         6.37         0.03         12.5        0.650        1.510
   93  189  282     1956.560        6.500        6.000         6.39         0.04          8.0        0.970        1.620
   93  190  283     1957.340        6.600        6.000         6.40         0.05          7.2        0.780        1.750
   93  191  284     1957.780        6.600        6.000         6.41         0.05         19.3        0.440        1.220
   93  192  285     1958.850        6.600        6.100         6.43         0.06         17.8        1.070        1.510
   93  193  286     1959.490        6.600        6.100         6.44         0.06         30.7        0.640        1.710
   93  194  287     1960.460        6.600        6.100         6.46         0.07         27.8        0.970        1.610
   93  195  288     1961.340        6.700        6.100         6.47         0.06         49.6        0.880        1.850
   93  196  289     1962.090        6.700        6.100         6.49         0.07         41.6        0.750        1.630
   93  197  290     1962.630        6.700        6.100         6.50         0.07         50.9        0.540        1.290
   93  198  291     1963.190        6.700        6.100         6.51         0.07         60.0        0.560        1.100
   93  199  292     1964.240        6.700        6.100         6.53         0.08         37.0        1.050        1.610
   93  200  293     1964.610        6.700        6.100         6.54         0.08         45.6        0.370        1.420
   93  201  294     1966.110        6.800        6.100         6.56         0.09         31.7        1.500        1.870
   93  202  295     1966.340        6.800        6.100         6.57         0.09         39.4        0.230        1.730
   93  203  296     1967.730        6.800        6.100         6.59         0.10         32.3        1.390        1.620
   93  204  297     1967.910        6.800        6.100         6.60         0.10         39.1        0.180        1.570
   93  205  298     1969.260        6.800        6.200         6.61         0.10         33.4        1.350        1.530
   93  206  299     1969.760        6.800        6.200         6.63         0.10         39.3        0.500        1.850
   93  207  300     1970.050        6.800        6.200         6.64         0.10         42.7        0.290        0.790
   93  208  301     1969.950        6.900        6.200         6.65         0.10         50.3       -0.100        0.190
   93  209  302     1970.730        6.900        6.200         6.66         0.10         56.3        0.780        0.680
   93  210  303     1971.230        6.900        6.200         6.68         0.11         60.0        0.500        1.280
   93  211  304     1971.500        6.900        6.200         6.69         0.11         55.5        0.270        0.770
   93  212  305     1971.830        6.900        6.200         6.70         0.11         51.6        0.330        0.600
   93  213  306     1972.830        6.900        6.200         6.71         0.11         41.3        1.000        1.330
   93  214  307     1972.960        7.000        6.200         6.73         0.11         47.4        0.130        1.130
   93  215  308     1973.750        7.000        6.200         6.74         0.10         40.9        0.790        0.920
   93  216  309     1973.720        7.000        6.200         6.75         0.10         47.7       -0.030        0.760
   93  217  310     1974.340        7.000        6.200         6.76         0.10         44.3        0.620        0.590
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  94   Pu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   94  178  272     1932.730        6.400        6.000         6.27         0.04          0.3                          
   94  179  273     1939.950        6.400        6.000         6.28         0.04          0.3        7.220             
   94  180  274     1943.080        6.400        6.000         6.29         0.03          0.3        3.130       10.350
   94  181  275     1949.890        6.400        6.000         6.29         0.02          0.8        6.810        9.940
   94  182  276     1953.190        6.500        6.000         6.30         0.02          0.4        3.300       10.110
   94  183  277     1959.960        6.500        6.000         6.31         0.00         50.7        6.770       10.070
   94  184  278     1963.390        6.500        6.000         6.32         0.00         54.7        3.430       10.200
   94  185  279     1964.300        6.500        6.000         6.33         0.01         35.7        0.910        4.340
   94  186  280     1965.130        6.500        6.000         6.34         0.01         23.9        0.830        1.740
   94  187  281     1966.100        6.500        6.000         6.36         0.02         23.2        0.970        1.800
   94  188  282     1966.810        6.500        6.000         6.37         0.03         15.1        0.710        1.680
   94  189  283     1968.030        6.500        6.000         6.39         0.04          9.1        1.220        1.930
   94  190  284     1969.110        6.600        6.100         6.40         0.05          7.4        1.080        2.300
   94  191  285     1969.930        6.600        6.100         6.41         0.05         16.6        0.820        1.900
   94  192  286     1970.950        6.600        6.100         6.43         0.06         17.4        1.020        1.840
   94  193  287     1971.570        6.600        6.100         6.44         0.06         30.9        0.620        1.640
   94  194  288     1972.650        6.600        6.100         6.46         0.07         28.1        1.080        1.700
   94  195  289     1973.620        6.700        6.100         6.47         0.06         50.1        0.970        2.050
   94  196  290     1974.470        6.700        6.100         6.49         0.07         42.1        0.850        1.820
   94  197  291     1975.090        6.700        6.100         6.50         0.07         51.1        0.620        1.470
   94  198  292     1975.750        6.700        6.100         6.51         0.07         60.0        0.660        1.280
   94  199  293     1976.950        6.700        6.100         6.53         0.08         37.3        1.200        1.860
   94  200  294     1977.420        6.700        6.100         6.54         0.08         45.9        0.470        1.670
   94  201  295     1979.100        6.700        6.100         6.56         0.09         32.0        1.680        2.150
   94  202  296     1979.840        6.800        6.100         6.57         0.09         37.3        0.740        2.420
   94  203  297     1981.120        6.800        6.200         6.58         0.10         30.9        1.280        2.020
   94  204  298     1981.590        6.800        6.200         6.60         0.10         37.6        0.470        1.750
   94  205  299     1982.700        6.800        6.200         6.61         0.10         33.8        1.110        1.580
   94  206  300     1983.230        6.800        6.200         6.62         0.10         39.7        0.530        1.640
   94  207  301     1983.630        6.800        6.200         6.64         0.10         42.9        0.400        0.930
   94  208  302     1983.700        6.800        6.200         6.65         0.10         50.1        0.070        0.470
   94  209  303     1984.480        6.900        6.200         6.66         0.10         58.1        0.780        0.850
   94  210  304     1985.100        6.900        6.200         6.68         0.11         60.0        0.620        1.400
   94  211  305     1985.460        6.900        6.200         6.69         0.11         55.6        0.360        0.980
   94  212  306     1985.890        6.900        6.200         6.70         0.11         51.8        0.430        0.790
   94  213  307     1986.830        6.900        6.200         6.71         0.11         42.4        0.940        1.370
   94  214  308     1987.190        6.900        6.200         6.72         0.11         47.5        0.360        1.300
   94  215  309     1987.990        7.000        6.200         6.74         0.10         41.2        0.800        1.160
   94  216  310     1988.080        7.000        6.200         6.75         0.10         48.0        0.090        0.890
   94  217  311     1988.700        7.000        6.200         6.76         0.10         45.7        0.620        0.710
   94  218  312     1988.900        7.000        6.200         6.77         0.10         51.4        0.200        0.820
   94  219  313     1989.190        7.000        6.200         6.78         0.10         59.2        0.290        0.490
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  95   Am
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   95  182  277     1963.390        6.500        6.000         6.30         0.02          0.5                          
   95  183  278     1970.340        6.500        6.000         6.31         0.00         50.7        6.950             
   95  184  279     1973.880        6.500        6.000         6.32         0.00         54.6        3.540       10.490
   95  185  280     1974.900        6.500        6.000         6.33         0.01         37.9        1.020        4.560
   95  186  281     1975.860        6.500        6.000         6.34         0.01         26.5        0.960        1.980
   95  187  282     1976.900        6.500        6.000         6.36         0.02         25.9        1.040        2.000
   95  188  283     1977.760        6.500        6.000         6.37         0.04         17.3        0.860        1.900
   95  189  284     1979.210        6.500        6.100         6.39         0.04         10.0        1.450        2.310
   95  190  285     1980.520        6.600        6.100         6.40         0.05          8.0        1.310        2.760
   95  191  286     1981.190        6.600        6.100         6.41         0.06         20.4        0.670        1.980
   95  192  287     1982.620        6.600        6.100         6.43         0.06         17.9        1.430        2.100
   95  193  288     1983.300        6.600        6.100         6.44         0.06         31.2        0.680        2.110
   95  194  289     1984.540        6.600        6.100         6.46         0.07         28.2        1.240        1.920
   95  195  290     1985.570        6.700        6.100         6.47         0.07         50.5        1.030        2.270
   95  196  291     1986.540        6.700        6.100         6.48         0.07         42.3        0.970        2.000
   95  197  292     1987.290        6.700        6.100         6.50         0.07         51.2        0.750        1.720
   95  198  293     1988.030        6.700        6.100         6.51         0.07         60.0        0.740        1.490
   95  199  294     1989.350        6.700        6.100         6.53         0.08         37.7        1.320        2.060
   95  200  295     1989.940        6.700        6.100         6.54         0.08         46.1        0.590        1.910
   95  201  296     1992.070        6.700        6.200         6.55         0.09         30.0        2.130        2.720
   95  202  297     1992.590        6.800        6.200         6.56         0.09         37.9        0.520        2.650
   95  203  298     1994.060        6.800        6.200         6.58         0.10         31.0        1.470        1.990
   95  204  299     1994.570        6.800        6.200         6.59         0.10         38.0        0.510        1.980
   95  205  300     1995.800        6.800        6.200         6.61         0.10         34.2        1.230        1.740
   95  206  301     1996.420        6.800        6.200         6.62         0.10         40.1        0.620        1.850
   95  207  302     1996.970        6.800        6.200         6.63         0.10         43.0        0.550        1.170
   95  208  303     1997.130        6.800        6.200         6.65         0.10         50.1        0.160        0.710
   95  209  304     1997.980        6.900        6.200         6.66         0.11         59.0        0.850        1.010
   95  210  305     1998.690        6.900        6.200         6.67         0.11         60.0        0.710        1.560
   95  211  306     1999.120        6.900        6.200         6.68         0.11         55.8        0.430        1.140
   95  212  307     1999.610        6.900        6.200         6.70         0.11         52.0        0.490        0.920
   95  213  308     2000.630        6.900        6.200         6.71         0.11         43.2        1.020        1.510
   95  214  309     2001.040        6.900        6.200         6.72         0.11         48.1        0.410        1.430
   95  215  310     2001.950        6.900        6.200         6.73         0.10         41.6        0.910        1.320
   95  216  311     2002.160        7.000        6.200         6.74         0.11         48.3        0.210        1.120
   95  217  312     2002.860        7.000        6.200         6.76         0.10         46.4        0.700        0.910
   95  218  313     2003.160        7.000        6.200         6.77         0.10         51.7        0.300        1.000
   95  219  314     2003.520        7.000        6.200         6.78         0.10         59.3        0.360        0.660
   95  220  315     2003.860        7.000        6.200         6.79         0.10         60.0        0.340        0.700
   95  221  316     2004.410        7.000        6.200         6.80         0.09         50.8        0.550        0.890
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  96   Cm
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   96  182  278     1973.180        6.500        6.000         6.30         0.02          0.8                          
   96  183  279     1980.340        6.500        6.000         6.31         0.00         52.1        7.160             
   96  184  280     1983.970        6.500        6.000         6.32         0.00         54.4        3.630       10.790
   96  185  281     1985.100        6.500        6.000         6.33         0.01         40.2        1.130        4.760
   96  186  282     1986.170        6.500        6.000         6.34         0.02         28.5        1.070        2.200
   96  187  283     1987.320        6.500        6.000         6.36         0.03         28.2        1.150        2.220
   96  188  284     1988.380        6.500        6.100         6.37         0.04         18.9        1.060        2.210
   96  189  285     1990.000        6.500        6.100         6.39         0.04         11.0        1.620        2.680
   96  190  286     1991.370        6.600        6.100         6.40         0.06         12.1        1.370        2.990
   96  191  287     1992.330        6.600        6.100         6.42         0.06         21.0        0.960        2.330
   96  192  288     1993.930        6.600        6.100         6.43         0.06         18.1        1.600        2.560
   96  193  289     1994.670        6.600        6.100         6.44         0.06         31.0        0.740        2.340
   96  194  290     1996.040        6.600        6.100         6.45         0.07         28.3        1.370        2.110
   96  195  291     1997.150        6.600        6.100         6.47         0.07         50.6        1.110        2.480
   96  196  292     1998.240        6.700        6.100         6.48         0.07         42.5        1.090        2.200
   96  197  293     1999.070        6.700        6.100         6.50         0.07         51.2        0.830        1.920
   96  198  294     1999.930        6.700        6.100         6.51         0.07         60.0        0.860        1.690
   96  199  295     2001.380        6.700        6.100         6.52         0.08         37.8        1.450        2.310
   96  200  296     2002.070        6.700        6.100         6.54         0.08         46.2        0.690        2.140
   96  201  297     2004.120        6.700        6.200         6.55         0.09         32.9        2.050        2.740
   96  202  298     2005.010        6.700        6.200         6.56         0.09         38.3        0.890        2.940
   96  203  299     2006.640        6.800        6.200         6.58         0.10         31.1        1.630        2.520
   96  204  300     2007.210        6.800        6.200         6.59         0.10         38.2        0.570        2.200
   96  205  301     2008.580        6.800        6.200         6.61         0.11         34.5        1.370        1.940
   96  206  302     2009.260        6.800        6.200         6.62         0.10         40.4        0.680        2.050
   96  207  303     2009.900        6.800        6.200         6.63         0.10         43.4        0.640        1.320
   96  208  304     2010.210        6.800        6.200         6.64         0.11         50.2        0.310        0.950
   96  209  305     2011.130        6.800        6.200         6.66         0.11         59.3        0.920        1.230
   96  210  306     2011.960        6.900        6.200         6.67         0.11         60.0        0.830        1.750
   96  211  307     2012.450        6.900        6.200         6.68         0.11         55.9        0.490        1.320
   96  212  308     2013.010        6.900        6.200         6.69         0.11         52.2        0.560        1.050
   96  213  309     2014.100        6.900        6.200         6.70         0.11         44.3        1.090        1.650
   96  214  310     2014.630        6.900        6.200         6.72         0.11         48.4        0.530        1.620
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  97   Bk
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   97  182  279     1982.660        6.500        6.000         6.31         0.02          0.7                          
   97  183  280     1990.050        6.500        6.000         6.31         0.00         59.1        7.390             
   97  184  281     1993.770        6.500        6.000         6.32         0.00         59.7        3.720       11.110
   97  185  282     1995.020        6.500        6.000         6.33         0.01         41.9        1.250        4.970
   97  186  283     1996.210        6.500        6.100         6.34         0.02         30.5        1.190        2.440
   97  187  284     1997.480        6.500        6.100         6.36         0.03         30.4        1.270        2.460
   97  188  285     1998.630        6.500        6.100         6.37         0.04         21.9        1.150        2.420
   97  189  286     2000.460        6.500        6.100         6.39         0.05         12.3        1.830        2.980
   97  190  287     2002.090        6.500        6.100         6.40         0.06         12.3        1.630        3.460
   97  191  288     2003.140        6.600        6.100         6.42         0.06         21.3        1.050        2.680
   97  192  289     2004.830        6.600        6.100         6.43         0.07         18.8        1.690        2.740
   97  193  290     2005.710        6.600        6.100         6.44         0.07         30.6        0.880        2.570
   97  194  291     2007.260        6.600        6.100         6.45         0.07         28.1        1.550        2.430
   97  195  292     2008.410        6.600        6.100         6.47         0.07         50.6        1.150        2.700
   97  196  293     2009.640        6.700        6.100         6.48         0.07         42.4        1.230        2.380
   97  197  294     2010.530        6.700        6.100         6.49         0.07         51.1        0.890        2.120
   97  198  295     2011.530        6.700        6.100         6.51         0.07         60.0        1.000        1.890
   97  199  296     2013.120        6.700        6.200         6.52         0.08         37.8        1.590        2.590
   97  200  297     2013.920        6.700        6.200         6.53         0.08         46.2        0.800        2.390
   97  201  298     2016.210        6.700        6.200         6.55         0.09         32.7        2.290        3.090
   97  202  299     2017.110        6.700        6.200         6.56         0.09         38.8        0.900        3.190
   97  203  300     2018.910        6.800        6.200         6.58         0.10         31.3        1.800        2.700
   97  204  301     2019.570        6.800        6.200         6.59         0.10         38.4        0.660        2.460
   97  205  302     2021.070        6.800        6.200         6.61         0.11         34.7        1.500        2.160
   97  206  303     2021.780        6.800        6.200         6.62         0.10         40.6        0.710        2.210
   97  207  304     2022.550        6.800        6.200         6.63         0.10         43.6        0.770        1.480
   97  208  305     2022.990        6.800        6.200         6.64         0.11         50.2        0.440        1.210
   97  209  306     2023.990        6.800        6.200         6.65         0.11         59.5        1.000        1.440
   97  210  307     2024.910        6.900        6.200         6.67         0.11         60.0        0.920        1.920
   97  211  308     2025.500        6.900        6.200         6.68         0.11         56.0        0.590        1.510
   97  212  309     2026.140        6.900        6.200         6.69         0.11         52.3        0.640        1.230
   97  213  310     2027.260        6.900        6.200         6.70         0.11         45.9        1.120        1.760
   97  214  311     2027.940        6.900        6.200         6.71         0.11         48.6        0.680        1.800
   97  215  312     2028.960        6.900        6.200         6.72         0.11         42.4        1.020        1.700
   97  216  313     2029.430        6.900        6.300         6.74         0.11         48.6        0.470        1.490
   97  217  314     2030.270        7.000        6.300         6.75         0.10         49.3        0.840        1.310
   97  218  315     2030.820        7.000        6.300         6.76         0.10         52.0        0.550        1.390
   97  219  316     2031.320        7.000        6.300         6.77         0.10         59.5        0.500        1.050
   97  220  317     2031.810        7.000        6.300         6.78         0.10         60.0        0.490        0.990
   97  221  318     2032.420        7.000        6.300         6.79         0.10         51.2        0.610        1.100
   97  222  319     2032.840        7.000        6.300         6.80         0.10         54.6        0.420        1.030
   97  223  320     2033.230        7.000        6.300         6.81         0.09         51.9        0.390        0.810
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  98   Cf
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   98  182  280     1991.770        6.400        6.000         6.31         0.02          0.8                          
   98  183  281     1999.350        6.500        6.000         6.31         0.00         59.2        7.580             
   98  184  282     2003.180        6.500        6.000         6.32         0.00         59.8        3.830       11.410
   98  185  283     2004.530        6.500        6.100         6.33         0.01         43.1        1.350        5.180
   98  186  284     2005.850        6.500        6.100         6.34         0.02         31.9        1.320        2.670
   98  187  285     2007.250        6.500        6.100         6.36         0.03         32.3        1.400        2.720
   98  188  286     2008.610        6.500        6.100         6.38         0.04         23.5        1.360        2.760
   98  189  287     2010.590        6.500        6.100         6.39         0.05         13.4        1.980        3.340
   98  190  288     2012.410        6.500        6.100         6.40         0.06         12.6        1.820        3.800
   98  191  289     2013.610        6.600        6.100         6.42         0.06         21.2        1.200        3.020
   98  192  290     2015.490        6.600        6.100         6.43         0.07         18.1        1.880        3.080
   98  193  291     2016.400        6.600        6.100         6.44         0.07         29.9        0.910        2.790
   98  194  292     2018.030        6.600        6.100         6.45         0.07         28.1        1.630        2.540
   98  195  293     2019.290        6.600        6.100         6.47         0.07         50.5        1.260        2.890
   98  196  294     2020.630        6.700        6.100         6.48         0.07         42.3        1.340        2.600
   98  197  295     2021.630        6.700        6.100         6.49         0.07         51.0        1.000        2.340
   98  198  296     2022.730        6.700        6.200         6.50         0.08         60.0        1.100        2.100
   98  199  297     2024.500        6.700        6.200         6.52         0.08         37.7        1.770        2.870
   98  200  298     2025.460        6.700        6.200         6.53         0.08         46.0        0.960        2.730
   98  201  299     2027.810        6.700        6.200         6.55         0.09         33.3        2.350        3.310
   98  202  300     2028.590        6.700        6.200         6.56         0.09         40.9        0.780        3.130
   98  203  301     2030.830        6.800        6.200         6.58         0.10         31.1        2.240        3.020
   98  204  302     2031.550        6.800        6.200         6.59         0.10         38.5        0.720        2.960
   98  205  303     2033.190        6.800        6.200         6.60         0.11         34.8        1.640        2.360
   98  206  304     2033.980        6.800        6.200         6.61         0.10         40.7        0.790        2.430
   98  207  305     2034.860        6.800        6.200         6.63         0.10         43.7        0.880        1.670
   98  208  306     2035.390        6.800        6.200         6.64         0.11         50.1        0.530        1.410
   98  209  307     2036.510        6.800        6.200         6.65         0.11         59.6        1.120        1.650
   98  210  308     2037.520        6.900        6.200         6.67         0.11         60.0        1.010        2.130
   98  211  309     2038.180        6.900        6.200         6.68         0.11         56.0        0.660        1.670
   98  212  310     2038.940        6.900        6.200         6.69         0.11         52.3        0.760        1.420
   98  213  311     2040.140        6.900        6.200         6.70         0.11         45.9        1.200        1.960
   98  214  312     2040.920        6.900        6.300         6.71         0.11         48.7        0.780        1.980
   98  215  313     2042.020        6.900        6.300         6.72         0.11         42.6        1.100        1.880
   98  216  314     2042.580        6.900        6.300         6.73         0.11         48.6        0.560        1.660
   98  217  315     2043.530        7.000        6.300         6.74         0.10         49.9        0.950        1.510
