 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=9x10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        1097 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   40   45   85      731.750        4.221        4.200         4.21         0.09          2.5                          
   40   46   86      743.490        4.245        4.208         4.23         0.11          5.0       11.740             
   40   47   87      754.630        4.261        4.208         4.24         0.10          9.4       11.140       22.880
   40   48   88      765.290        4.281        4.212         4.25         0.09         16.5       10.660       21.800
   40   49   89      776.280        4.292        4.208         4.26         0.06         30.6       10.990       21.650
   40   50   90      786.310        4.310        4.212         4.27         0.06         59.8       10.030       21.020
   40   51   91      793.580        4.343        4.225         4.29         0.08         35.9        7.270       17.300
   40   52   92      800.710        4.381        4.247         4.32         0.10         25.4        7.130       14.400
   40   53   93      807.590        4.412        4.263         4.35         0.12         26.1        6.880       14.010
   40   54   94      815.000        4.445        4.282         4.38         0.13         25.0        7.410       14.290
   40   78  118      922.570        5.011        4.496         4.84         0.09         14.8                          
   40   79  119      924.880        5.031        4.503         4.86         0.09         22.7        2.310             
   40   80  120      927.350        5.057        4.515         4.88         0.09         32.2        2.470        4.780
   40   81  121      929.130        5.075        4.520         4.90         0.09         45.6        1.780        4.250
   40   82  122      931.550        5.100        4.528         4.92         0.09         59.4        2.420        4.200
   40   83  123      932.970        5.132        4.535         4.95         0.09         48.4        1.420        3.840
   40   84  124      933.850        5.168        4.547         4.98         0.11         38.8        0.880        2.300
   40   85  125      935.690        5.200        4.555         5.00         0.11         35.7        1.840        2.720
   40   86  126      937.150        5.235        4.563         5.03         0.12         33.8        1.460        3.300
   40   87  127      937.860        5.269        4.574         5.06         0.13         36.1        0.710        2.170
   40   88  128      938.930        5.304        4.586         5.09         0.13         38.3        1.070        1.780
   40   89  129      939.460        5.333        4.602         5.12         0.14         42.3        0.530        1.600
   40   90  130      944.170        5.363        4.610         5.14         0.14         46.8        4.710        5.240
   40   91  131      941.170        5.389        4.620         5.17         0.14         52.9       -3.000        1.710
   40   92  132      941.760        5.421        4.633         5.20         0.15         59.8        0.590       -2.410
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  41   Nb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   41   50   91      793.820        4.310        4.231         4.27         0.05         59.7                          
   41   51   92      801.560        4.342        4.245         4.30         0.07         29.6        7.740             
   41   52   93      809.340        4.379        4.266         4.33         0.10         19.1        7.780       15.520
   41   53   94      816.680        4.410        4.282         4.36         0.12         21.5        7.340       15.120
   41   54   95      824.150        4.443        4.298         4.38         0.13         23.7        7.470       14.810
   41   55   96      830.630        4.472        4.311         4.40         0.13         28.4        6.480       13.950
   41   56   97      837.550        4.504        4.323         4.43         0.13         36.9        6.920       13.400
   41   57   98      843.950        4.532        4.333         4.45         0.13         47.5        6.400       13.320
   41   58   99      850.460        4.563        4.346         4.47         0.14         60.0        6.510       12.910
   41   59  100      856.210        4.583        4.349         4.49         0.13         52.2        5.750       12.260
   41   78  119      940.990        4.992        4.512         4.83         0.08         10.8                          
   41   79  120      943.900        5.007        4.518         4.84         0.08         16.8        2.910             
   41   80  121      946.090        5.031        4.528         4.87         0.08         29.0        2.190        5.100
   41   81  122      948.720        5.048        4.535         4.88         0.07         42.2        2.630        4.820
   41   82  123      951.580        5.070        4.543         4.90         0.07         59.1        2.860        5.490
   41   83  124      952.680        5.101        4.549         4.93         0.08         45.2        1.100        3.960
   41   84  125      954.580        5.140        4.558         4.96         0.09         34.5        1.900        3.000
   41   85  126      955.480        5.175        4.571         4.99         0.11         32.1        0.900        2.800
   41   86  127      956.590        5.212        4.586         5.02         0.12         30.4        1.110        2.010
   41   87  128      958.220        5.244        4.595         5.05         0.12         33.4        1.630        2.740
   41   88  129      958.980        5.281        4.609         5.08         0.13         35.7        0.760        2.390
   41   89  130      959.770        5.310        4.619         5.10         0.14         40.7        0.790        1.550
   41   90  131      960.480        5.340        4.629         5.13         0.14         45.6        0.710        1.500
   41   91  132      961.440        5.369        4.639         5.15         0.14         52.2        0.960        1.670
   41   92  133      962.360        5.398        4.650         5.18         0.14         59.9        0.920        1.880
   41   93  134      963.600        5.427        4.651         5.20         0.14         54.7        1.240        2.160
   41   94  135      964.060        5.460        4.658         5.23         0.14         48.3        0.460        1.700
   41   95  136      965.100        5.483        4.663         5.25         0.14         47.6        1.040        1.500
   41   96  137      965.810        5.509        4.668         5.27         0.14         46.6        0.710        1.750
   41   97  138      966.670        5.537        4.672         5.30         0.13         49.7        0.860        1.570
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  42   Mo
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   42   50   92      799.710        4.311        4.253         4.28         0.04         59.4                          
   42   51   93      808.330        4.344        4.267         4.31         0.07         24.3        8.620             
   42   52   94      816.940        4.379        4.286         4.34         0.10         13.7        8.610       17.230
   42   53   95      824.790        4.411        4.299         4.36         0.11         18.1        7.850       16.460
   42   54   96      832.460        4.443        4.320         4.39         0.13         21.1        7.670       15.520
   42   55   97      838.960        4.475        4.335         4.41         0.14         26.4        6.500       14.170
   42   56   98      846.080        4.507        4.352         4.44         0.14         34.2        7.120       13.620
   42   57   99      852.850        4.534        4.361         4.46         0.14         45.8        6.770       13.890
   42   58  100      860.000        4.564        4.371         4.48         0.14         59.8        7.150       13.920
   42   59  101      866.220        4.583        4.373         4.50         0.13         50.8        6.220       13.370
   42   78  120      958.380        4.983        4.530         4.83         0.09          9.1                          
   42   79  121      961.420        4.997        4.537         4.84         0.08         15.3        3.040             
   42   80  122      964.250        5.016        4.546         4.86         0.08         24.6        2.830        5.870
   42   81  123      967.250        5.033        4.551         4.87         0.07         39.3        3.000        5.830
   42   82  124      969.900        5.054        4.559         4.89         0.07         59.3        2.650        5.650
   42   83  125      972.020        5.080        4.566         4.91         0.07         41.0        2.120        4.770
   42   84  126      973.270        5.120        4.578         4.95         0.09         29.5        1.250        3.370
   42   85  127      974.810        5.156        4.586         4.97         0.10         30.1        1.540        2.790
   42   86  128      976.080        5.191        4.599         5.00         0.11         27.2        1.270        2.810
   42   87  129      977.750        5.222        4.607         5.03         0.12         30.4        1.670        2.940
   42   88  130      978.200        5.260        4.628         5.06         0.13         33.4        0.450        2.120
   42   89  131      979.500        5.289        4.639         5.09         0.13         38.6        1.300        1.750
   42   90  132      980.590        5.319        4.648         5.11         0.14         43.8        1.090        2.390
   42   91  133      981.390        5.348        4.661         5.14         0.14         50.7        0.800        1.890
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  43   Tc
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   43   50   93      805.570        4.315        4.273         4.30         0.04         57.7                          
   43   51   94      814.810        4.345        4.287         4.32         0.07         18.6        9.240             
   43   52   95      823.200        4.382        4.307         4.35         0.10         12.0        8.390       17.630
   43   53   96      831.650        4.412        4.321         4.37         0.11         15.8        8.450       16.840
   43   54   97      839.790        4.446        4.340         4.40         0.13         19.8        8.140       16.590
   43   55   98      847.220        4.473        4.352         4.42         0.13         24.9        7.430       15.570
   43   56   99      854.600        4.507        4.371         4.45         0.14         33.1        7.380       14.810
   43   57  100      861.580        4.533        4.379         4.47         0.14         44.2        6.980       14.360
   43   58  101      868.750        4.562        4.391         4.49         0.14         59.9        7.170       14.150
   43   59  102      875.280        4.581        4.395         4.50         0.13         49.5        6.530       13.700
   43   78  121      974.870        4.970        4.546         4.82         0.08          5.5                          
   43   79  122      978.280        4.988        4.554         4.84         0.08         11.3        3.410             
   43   80  123      981.590        5.003        4.562         4.85         0.07         17.7        3.310        6.720
   43   81  124      985.200        5.014        4.565         4.86         0.05         31.7        3.610        6.920
   43   82  125      987.670        5.038        4.574         4.88         0.06         59.1        2.470        6.080
   43   83  126      989.680        5.072        4.582         4.91         0.07         38.8        2.010        4.480
   43   84  127      991.550        5.103        4.595         4.94         0.09         25.2        1.870        3.880
   43   85  128      993.240        5.137        4.606         4.97         0.10         24.6        1.690        3.560
   43   86  129      994.290        5.175        4.621         5.00         0.12         24.9        1.050        2.740
   43   87  130      995.900        5.207        4.631         5.02         0.12         27.8        1.610        2.660
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  44   Ru
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   44   76  120      982.580        4.927        4.543         4.79         0.08          1.2                          
   44   77  121      986.960        4.945        4.552         4.80         0.08          2.7        4.380             
   44   78  122      991.200        4.962        4.562         4.82         0.08          4.9        4.240        8.620
   44   79  123      995.190        4.977        4.568         4.84         0.07          8.8        3.990        8.230
   44   80  124      998.760        4.993        4.576         4.85         0.07         15.7        3.570        7.560
   44   81  125     1002.310        5.006        4.580         4.86         0.05         30.2        3.550        7.120
   44   82  126     1005.640        5.025        4.587         4.88         0.05         59.3        3.330        6.880
   44   83  127     1007.580        5.057        4.596         4.90         0.06         34.8        1.940        5.270
   44   84  128     1009.700        5.087        4.608         4.93         0.08         20.7        2.120        4.060
   44   85  129     1011.620        5.122        4.619         4.96         0.09         22.0        1.920        4.040
   44   86  130     1013.190        5.156        4.633         4.99         0.11         21.2        1.570        3.490
   44   87  131     1015.040        5.185        4.639         5.01         0.11         24.1        1.850        3.420
   44   88  132     1015.880        5.221        4.657         5.04         0.12         28.7        0.840        2.690
   44   89  133     1017.340        5.250        4.665         5.06         0.12         33.9        1.460        2.300
   44   90  134     1018.890        5.275        4.669         5.08         0.12         39.3        1.550        3.010
   44   91  135     1019.330        5.313        4.690         5.12         0.13         48.1        0.440        1.990
   44   92  136     1020.590        5.341        4.698         5.14         0.13         59.5        1.260        1.700
   44   93  137     1022.140        5.370        4.702         5.16         0.13         51.2        1.550        2.810
   44   94  138     1023.540        5.397        4.707         5.19         0.13         43.9        1.400        2.950
   44   95  139     1024.660        5.422        4.715         5.21         0.13         43.1        1.120        2.520
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  45   Rh
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   45   76  121      997.340        4.920        4.558         4.79         0.08          1.0                          
   45   77  122     1002.160        4.936        4.566         4.80         0.08          2.0        4.820             
   45   78  123     1006.970        4.953        4.575         4.82         0.08          3.2        4.810        9.630
   45   79  124     1011.180        4.968        4.582         4.83         0.07          7.9        4.210        9.020
   45   80  125     1015.240        4.984        4.589         4.84         0.07         13.4        4.060        8.270
   45   81  126     1019.250        4.995        4.594         4.86         0.05         24.3        4.010        8.070
   45   82  127     1022.960        5.013        4.601         4.87         0.04         59.9        3.710        7.720
   45   83  128     1025.430        5.040        4.609         4.89         0.05         27.2        2.470        6.180
   45   84  129     1027.270        5.077        4.621         4.92         0.08         19.1        1.840        4.310
   45   85  130     1029.090        5.112        4.635         4.95         0.09         21.0        1.820        3.660
   45   86  131     1030.580        5.146        4.651         4.98         0.11         21.1        1.490        3.310
   45   87  132     1032.450        5.175        4.661         5.01         0.11         24.2        1.870        3.360
   45   88  133     1034.110        5.205        4.671         5.03         0.12         26.8        1.660        3.530
   45   89  134     1035.230        5.237        4.685         5.06         0.12         33.0        1.120        2.780
   45   90  135     1036.750        5.265        4.693         5.08         0.12         38.4        1.520        2.640
   45   91  136     1037.720        5.297        4.706         5.11         0.13         47.1        0.970        2.490
   45   92  137     1039.060        5.326        4.714         5.13         0.13         59.3        1.340        2.310
   45   93  138     1040.870        5.353        4.718         5.15         0.13         50.2        1.810        3.150
   45   94  139     1042.350        5.380        4.725         5.18         0.13         43.2        1.480        3.290
   45   95  140     1043.810        5.403        4.731         5.20         0.13         42.0        1.460        2.940
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  46   Pd
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   46   76  122     1011.300        4.913        4.573         4.79         0.08          0.9                          
   46   77  123     1016.700        4.930        4.581         4.80         0.08          2.3        5.400             
   46   78  124     1021.920        4.944        4.588         4.82         0.07          1.1        5.220       10.620
   46   79  125     1026.540        4.960        4.596         4.83         0.07          6.3        4.620        9.840
   46   80  126     1031.010        4.975        4.603         4.84         0.06         11.4        4.470        9.090
   46   81  127     1035.020        4.989        4.609         4.86         0.05         25.2        4.010        8.480
   46   82  128     1039.530        5.002        4.615         4.87         0.03         57.3        4.510        8.520
   46   83  129     1041.830        5.034        4.623         4.89         0.05         27.3        2.300        6.810
   46   84  130     1043.560        5.070        4.638         4.92         0.08         20.3        1.730        4.030
   46   85  131     1046.250        5.098        4.647         4.95         0.09         17.9        2.690        4.420
   46   86  132     1047.430        5.137        4.668         4.98         0.11         21.0        1.180        3.870
   46   87  133     1049.350        5.163        4.677         5.00         0.11         22.8        1.920        3.100
   46   88  134     1051.050        5.196        4.692         5.03         0.12         26.9        1.700        3.620
   46   89  135     1052.760        5.224        4.702         5.05         0.12         31.7        1.710        3.410
   46   90  136     1053.900        5.255        4.715         5.08         0.13         37.9        1.140        2.850
   46   91  137     1055.480        5.283        4.723         5.10         0.13         46.4        1.580        2.720
   46   92  138     1057.040        5.311        4.730         5.12         0.13         59.3        1.560        3.140
   46   93  139     1058.880        5.339        4.736         5.15         0.13         49.5        1.840        3.400
   46   94  140     1060.560        5.365        4.743         5.17         0.13         42.5        1.680        3.520
   46   95  141     1062.140        5.388        4.750         5.19         0.13         41.2        1.580        3.260
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  47   Ag
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   47   76  123     1024.520        4.908        4.589         4.79         0.08          1.4                          
   47   77  124     1030.420        4.922        4.596         4.80         0.07          1.2        5.900             
   47   78  125     1035.800        4.940        4.605         4.82         0.07          3.8        5.380       11.280
   47   79  126     1041.060        4.953        4.611         4.83         0.07          6.0        5.260       10.640
   47   80  127     1046.000        4.968        4.617         4.84         0.06         10.3        4.940       10.200
   47   81  128     1050.470        4.981        4.623         4.85         0.05         22.9        4.470        9.410
   47   82  129     1055.240        4.996        4.630         4.87         0.03         54.3        4.770        9.240
   47   83  130     1057.690        5.026        4.638         4.89         0.05         26.5        2.450        7.220
   47   84  131     1059.890        5.059        4.650         4.92         0.07         16.8        2.200        4.650
   47   85  132     1062.460        5.089        4.662         4.94         0.08         16.5        2.570        4.770
   47   86  133     1063.800        5.126        4.683         4.97         0.11         19.7        1.340        3.910
   47   87  134     1066.260        5.152        4.690         4.99         0.11         21.2        2.460        3.800
   47   88  135     1067.770        5.184        4.707         5.02         0.12         26.2        1.510        3.970
   47   89  136     1069.920        5.214        4.714         5.05         0.12         32.2        2.150        3.660
   47   90  137     1071.090        5.244        4.730         5.07         0.12         39.2        1.170        3.320
   47   91  138     1072.820        5.271        4.738         5.10         0.13         47.2        1.730        2.900
   47   92  139     1074.650        5.300        4.747         5.12         0.13         58.0        1.830        3.560
   47   93  140     1076.420        5.326        4.753         5.14         0.13         49.4        1.770        3.600
   47   94  141     1078.240        5.352        4.759         5.16         0.13         44.7        1.820        3.590
   47   95  142     1080.050        5.373        4.765         5.18         0.13         43.0        1.810        3.630
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  48   Cd
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   48   72  120     1010.440        4.825        4.561         4.72         0.03          1.1                          
   48   73  121     1017.120        4.845        4.572         4.74         0.04          2.2        6.680             
   48   74  122     1023.810        4.866        4.585         4.76         0.06          0.7        6.690       13.370
   48   75  123     1030.460        4.885        4.596         4.77         0.07          1.1        6.650       13.340
   48   76  124     1037.430        4.903        4.603         4.79         0.07          2.0        6.970       13.620
   48   77  125     1042.900        4.921        4.615         4.80         0.08          3.1        5.470       12.440
   48   78  126     1048.820        4.937        4.623         4.82         0.08          4.8        5.920       11.390
   48   79  127     1054.610        4.949        4.627         4.83         0.06          6.8        5.790       11.710
   48   80  128     1060.110        4.962        4.632         4.84         0.06         11.7        5.500       11.290
   48   81  129     1065.160        4.975        4.637         4.85         0.04         22.1        5.050       10.550
   48   82  130     1070.230        4.990        4.645         4.87         0.03         51.5        5.070       10.120
   48   83  131     1073.030        5.018        4.652         4.89         0.05         24.1        2.800        7.870
   48   84  132     1074.840        5.053        4.667         4.92         0.07         17.9        1.810        4.610
   48   85  133     1077.600        5.083        4.679         4.94         0.08         17.8        2.760        4.570
   48   86  134     1080.350        5.112        4.689         4.97         0.09         18.3        2.750        5.510
   48   87  135     1082.270        5.143        4.703         4.99         0.10         22.8        1.920        4.670
   48   88  136     1084.620        5.169        4.711         5.01         0.10         25.4        2.350        4.270
   48   89  137     1086.410        5.200        4.726         5.04         0.11         32.0        1.790        4.140
   48   90  138     1087.590        5.231        4.745         5.07         0.12         40.0        1.180        2.970
   48   91  139     1089.540        5.260        4.755         5.09         0.12         48.5        1.950        3.130
   48   92  140     1091.470        5.289        4.764         5.11         0.13         58.1        1.930        3.880
   48   93  141     1093.970        5.314        4.769         5.14         0.13         50.5        2.500        4.430
   48   94  142     1095.680        5.337        4.775         5.15         0.13         45.4        1.710        4.210
   48   95  143     1097.640        5.359        4.782         5.17         0.13         44.4        1.960        3.670
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  49   In
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   49   72  121     1020.630        4.822        4.578         4.72         0.03          0.5                          
   49   73  122     1027.770        4.841        4.588         4.74         0.04          3.5        7.140             
   49   74  123     1035.970        4.859        4.596         4.76         0.05          1.1        8.200       15.340
   49   75  124     1042.840        4.878        4.606         4.77         0.06          1.5        6.870       15.070
   49   76  125     1049.610        4.895        4.616         4.79         0.06          1.9        6.770       13.640
   49   77  126     1055.810        4.914        4.627         4.80         0.07          2.7        6.200       12.970
   49   78  127     1062.170        4.931        4.636         4.82         0.07          4.1        6.360       12.560
   49   79  128     1067.240        4.945        4.643         4.83         0.06          7.8        5.070       11.430
   49   80  129     1073.170        4.959        4.649         4.84         0.06         14.2        5.930       11.000
   49   81  130     1078.870        4.970        4.653         4.85         0.04         23.0        5.700       11.630
   49   82  131     1084.590        4.985        4.660         4.87         0.03         52.0        5.720       11.420
   49   83  132     1088.370        5.013        4.667         4.89         0.04         27.4        3.780        9.500
   49   84  133     1090.600        5.048        4.682         4.92         0.07         19.7        2.230        6.010
   49   85  134     1093.660        5.075        4.691         4.94         0.08         19.2        3.060        5.290
   49   86  135     1095.440        5.104        4.705         4.96         0.09         19.8        1.780        4.840
   49   87  136     1097.940        5.132        4.716         4.99         0.10         23.1        2.500        4.280
   49   88  137     1099.780        5.163        4.732         5.01         0.11         28.1        1.840        4.340
   49   89  138     1102.150        5.189        4.741         5.03         0.11         33.0        2.370        4.210
   49   90  139     1104.000        5.219        4.753         5.06         0.11         39.2        1.850        4.220
   49   91  140     1106.120        5.248        4.764         5.08         0.12         47.8        2.120        3.970
   49   92  141     1107.670        5.278        4.776         5.11         0.12         59.3        1.550        3.670
   49   93  142     1111.090        5.301        4.777         5.13         0.12         51.3        3.420        4.970
   49   94  143     1113.230        5.322        4.780         5.14         0.12         44.6        2.140        5.560
   49   95  144     1114.490        5.345        4.792         5.16         0.12         43.2        1.260        3.400
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  50   Sn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   50   72  122     1031.610        4.818        4.593         4.73         0.02          2.4                          
   50   73  123     1039.320        4.835        4.600         4.74         0.03          5.1        7.710             
   50   74  124     1046.640        4.853        4.609         4.76         0.04          2.3        7.320       15.030
   50   75  125     1053.750        4.871        4.619         4.77         0.05          2.1        7.110       14.430
   50   76  126     1060.130        4.894        4.634         4.79         0.06          2.8        6.380       13.490
   50   77  127     1067.650        4.907        4.638         4.80         0.06          3.5        7.520       13.900
   50   78  128     1074.150        4.924        4.647         4.82         0.06          6.4        6.500       14.020
   50   79  129     1080.690        4.937        4.652         4.83         0.05         11.6        6.540       13.040
   50   80  130     1086.760        4.953        4.660         4.84         0.05         19.0        6.070       12.610
   50   81  131     1093.240        4.965        4.666         4.85         0.03         30.2        6.480       12.550
   50   82  132     1098.120        4.981        4.677         4.87         0.02         54.2        4.880       11.360
   50   83  133     1102.180        5.008        4.681         4.89         0.04         31.1        4.060        8.940
   50   84  134     1104.810        5.036        4.691         4.91         0.05         18.6        2.630        6.690
   50   85  135     1107.010        5.068        4.705         4.94         0.07         22.9        2.200        4.830
   50   86  136     1110.150        5.098        4.719         4.96         0.09         21.1        3.140        5.340
   50   87  137     1112.900        5.123        4.728         4.98         0.09         26.2        2.750        5.890
   50   88  138     1115.100        5.152        4.741         5.01         0.10         29.2        2.200        4.950
   50   89  139     1117.960        5.180        4.751         5.03         0.10         35.6        2.860        5.060
   50   90  140     1118.960        5.210        4.769         5.06         0.11         41.2        1.000        3.860
   50   91  141     1120.770        5.237        4.778         5.08         0.11         50.4        1.810        2.810
   50   92  142     1123.750        5.267        4.789         5.10         0.12         59.7        2.980        4.790
   50   93  143     1127.050        5.288        4.788         5.12         0.11         53.9        3.300        6.280
   50   94  144     1129.130        5.311        4.796         5.14         0.12         47.7        2.080        5.380
   50   95  145     1131.320        5.332        4.804         5.16         0.11         46.0        2.190        4.270
   50  122  172     1167.180        5.891        5.023         5.65         0.09         21.0                          
   50  123  173     1168.080        5.909        5.026         5.67         0.08         29.7        0.900             
   50  124  174     1167.880        5.936        5.030         5.69         0.08         38.3       -0.200        0.700
   50  125  175     1168.110        5.973        5.035         5.72         0.09         48.8        0.230        0.030
   50  126  176     1168.690        6.009        5.036         5.75         0.10         59.8        0.580        0.810
   50  127  177     1168.690        6.036        5.046         5.77         0.10         51.9                     0.580
   50  128  178     1169.150        6.062        5.052         5.80         0.10         45.8        0.460        0.460
   50  129  179     1169.840        6.082        5.054         5.81         0.11         43.4        0.690        1.150
   50  130  180     1169.770        6.115        5.065         5.84         0.12         38.9       -0.070        0.620
   50  131  181     1170.430        6.140        5.073         5.86         0.12         38.0        0.660        0.590
   50  132  182     1170.040        6.173        5.081         5.89         0.13         38.5       -0.390        0.270
   50  133  183     1169.640        6.191        5.091         5.91         0.13         40.0       -0.400       -0.790
   50  134  184     1168.930        6.211        5.099         5.93         0.13         42.4       -0.710       -1.110
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  51   Sb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   51   72  123     1038.340        4.820        4.614         4.74         0.03          4.0                          
   51   73  124     1046.080        4.841        4.626         4.75         0.05          5.3        7.740             
   51   74  125     1055.290        4.860        4.636         4.77         0.06          2.0        9.210       16.950
   51   75  126     1062.910        4.876        4.642         4.78         0.06          1.5        7.620       16.830
   51   76  127     1070.320        4.894        4.651         4.80         0.07          1.8        7.410       15.030
   51   77  128     1077.550        4.909        4.659         4.81         0.07          2.7        7.230       14.640
   51   78  129     1084.570        4.925        4.666         4.82         0.07          3.5        7.020       14.250
   51   79  130     1090.980        4.940        4.675         4.84         0.06          9.4        6.410       13.430
   51   80  131     1097.600        4.954        4.682         4.85         0.05         16.5        6.620       13.030
   51   81  132     1103.220        4.966        4.687         4.86         0.04         26.1        5.620       12.240
   51   82  133     1110.320        4.979        4.694         4.87         0.02         58.6        7.100       12.720
   51   83  134     1112.800        5.008        4.704         4.89         0.05         24.2        2.480        9.580
   51   84  135     1117.040        5.037        4.714         4.92         0.06         16.2        4.240        6.720
   51   85  136     1120.120        5.065        4.727         4.94         0.08         16.8        3.080        7.320
   51   86  137     1122.640        5.094        4.743         4.97         0.09         16.7        2.520        5.600
   51   87  138     1126.030        5.120        4.751         4.99         0.09         21.6        3.390        5.910
   51   88  139     1128.130        5.150        4.767         5.01         0.10         26.8        2.100        5.490
   51   89  140     1130.870        5.176        4.777         5.03         0.11         32.8        2.740        4.840
   51   90  141     1133.470        5.204        4.788         5.06         0.11         40.0        2.600        5.340
   51   91  142     1135.990        5.230        4.796         5.08         0.11         49.9        2.520        5.120
   51   92  143     1137.700        5.263        4.816         5.11         0.12         59.2        1.710        4.230
   51   93  144     1141.390        5.281        4.812         5.12         0.12         53.2        3.690        5.400
   51   94  145     1144.200        5.304        4.819         5.14         0.12         45.7        2.810        6.500
   51   95  146     1146.750        5.323        4.824         5.16         0.12         44.2        2.550        5.360
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  52   I 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   52   72  124     1045.960        4.822        4.633         4.74         0.03          4.6                          
   52   73  125     1054.100        4.843        4.646         4.76         0.05          5.7        8.140             
   52   74  126     1062.440        4.864        4.660         4.78         0.06          2.1        8.340       16.480
   52   75  127     1071.350        4.880        4.666         4.79         0.07          2.0        8.910       17.250
   52   76  128     1079.360        4.898        4.675         4.81         0.07          2.2        8.010       16.920
   52   77  129     1086.830        4.913        4.681         4.82         0.07          3.0        7.470       15.480
   52   78  130     1094.080        4.928        4.688         4.83         0.07          3.7        7.250       14.720
   52   79  131     1101.080        4.941        4.694         4.84         0.06          9.3        7.000       14.250
   52   80  132     1107.740        4.956        4.702         4.86         0.06         14.0        6.660       13.660
   52   81  133     1114.030        4.967        4.706         4.87         0.04         26.8        6.290       12.950
   52   82  134     1121.470        4.980        4.713         4.88         0.03         59.3        7.440       13.730
   52   83  135     1124.530        5.007        4.723         4.90         0.05         24.5        3.060       10.500
   52   84  136     1127.710        5.039        4.740         4.93         0.07         14.5        3.180        6.240
   52   85  137     1132.410        5.063        4.747         4.95         0.08         14.4        4.700        7.880
   52   86  138     1135.640        5.092        4.762         4.97         0.09         15.9        3.230        7.930
