 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=1*10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   55  122  177     1263.110        5.700        5.100         5.49         0.06          0.4        1.360        3.680
   55  123  178     1264.920        5.700        5.100         5.50         0.04          1.9        1.810        3.170
   55  124  179     1266.190        5.700        5.100         5.51         0.04          2.1        1.270        3.080
   55  125  180     1268.230        5.700        5.100         5.51         0.01         55.1        2.040        3.310
   55  126  181     1269.490        5.700        5.200         5.53         0.01         59.9        1.260        3.300
   55  127  182     1269.580        5.700        5.200         5.57         0.02         13.2        0.090        1.350
   55  128  183     1269.670        5.800        5.200         5.60         0.04          9.4        0.090        0.180
   55  129  184     1269.370        5.800        5.200         5.62         0.05         13.4       -0.300       -0.210
   55  130  185     1269.090        5.800        5.200         5.64         0.07         16.2       -0.280       -0.580
   55  131  186     1269.230        5.900        5.200         5.69         0.06         25.4        0.140       -0.140
   55  132  187     1268.840        5.900        5.200         5.71         0.07         23.5       -0.390       -0.250
   55  133  188     1268.300        5.900        5.200         5.72         0.08         35.2       -0.540       -0.930
   55  134  189     1267.620        6.000        5.200         5.74         0.08         41.5       -0.680       -1.220
   55  135  190     1268.120        6.000        5.200         5.76         0.08         56.4        0.500       -0.180
   55  136  191     1267.500        6.000        5.200         5.78         0.09         56.8       -0.620       -0.120
   55  137  192     1265.790        6.000        5.200         5.80         0.10         59.9       -1.710       -2.330
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  56   Ba
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   56   82  138     1161.750        5.000        4.800         4.88         0.00         58.8                          
   56   83  139     1166.240        5.000        4.800         4.90         0.02         14.3        4.490             
   56   84  140     1170.830        5.000        4.800         4.92         0.05          4.2        4.590        9.080
   56   85  141     1175.540        5.000        4.800         4.94         0.07          8.0        4.710        9.300
   56   86  142     1180.140        5.000        4.800         4.96         0.09         10.2        4.600        9.310
   56   87  143     1184.630        5.100        4.800         4.98         0.10         13.0        4.490        9.090
   56   88  144     1188.810        5.100        4.900         5.00         0.11         18.7        4.180        8.670
   56   89  145     1192.760        5.100        4.900         5.02         0.11         25.5        3.950        8.130
   56   90  146     1196.500        5.100        4.900         5.04         0.11         33.4        3.740        7.690
   56   91  147     1200.010        5.200        4.900         5.05         0.11         49.3        3.510        7.250
   56   92  148     1203.890        5.200        4.900         5.07         0.11         60.0        3.880        7.390
   56   93  149     1207.630        5.200        4.900         5.08         0.11         43.5        3.740        7.620
   56   94  150     1211.190        5.200        4.900         5.10         0.11         42.1        3.560        7.300
   56   95  151     1215.090        5.200        4.900         5.12         0.12         29.3        3.900        7.460
   56   96  152     1218.130        5.200        4.900         5.13         0.12         37.1        3.040        6.940
   56   97  153     1221.210        5.300        4.900         5.15         0.12         39.9        3.080        6.120
   56   98  154     1224.120        5.300        5.000         5.17         0.12         43.9        2.910        5.990
   56   99  155     1227.020        5.300        5.000         5.18         0.11         59.5        2.900        5.810
   56  100  156     1229.850        5.300        5.000         5.20         0.11         60.0        2.830        5.730
   56  101  157     1232.320        5.300        5.000         5.21         0.11         54.4        2.470        5.300
   56  102  158     1234.740        5.400        5.000         5.23         0.10         49.0        2.420        4.890
   56  103  159     1237.140        5.400        5.000         5.24         0.09         48.7        2.400        4.820
   56  104  160     1239.350        5.400        5.000         5.25         0.09         47.7        2.210        4.610
   56  105  161     1241.710        5.400        5.000         5.27         0.08         60.0        2.360        4.570
   56  106  162     1243.880        5.400        5.000         5.28         0.08         60.0        2.170        4.530
   56  107  163     1245.840        5.400        5.000         5.29         0.06         56.2        1.960        4.130
   56  108  164     1247.800        5.500        5.000         5.31         0.05         52.1        1.960        3.920
   56  109  165     1249.950        5.500        5.000         5.32         0.04         60.0        2.150        4.110
   56  110  166     1251.970        5.500        5.000         5.34         0.03         60.0        2.020        4.170
   56  111  167     1254.300        5.500        5.000         5.35         0.00         53.7        2.330        4.350
   56  112  168     1256.400        5.500        5.000         5.37         0.00         50.2        2.100        4.430
   56  113  169     1259.380        5.500        5.000         5.38         0.03          9.9        2.980        5.080
   56  114  170     1261.370        5.500        5.100         5.39         0.02          5.7        1.990        4.970
   56  115  171     1265.230        5.600        5.100         5.41         0.05          4.5        3.860        5.850
   56  116  172     1267.080        5.600        5.100         5.42         0.04          1.9        1.850        5.710
   56  117  173     1271.090        5.600        5.100         5.43         0.07          1.1        4.010        5.860
   56  118  174     1272.800        5.600        5.100         5.45         0.06          0.4        1.710        5.720
   56  119  175     1276.290        5.600        5.100         5.46         0.07          1.3        3.490        5.200
   56  120  176     1277.910        5.600        5.100         5.47         0.06          0.1        1.620        5.110
   56  121  177     1280.600        5.600        5.100         5.48         0.06          1.2        2.690        4.310
   56  122  178     1282.190        5.700        5.100         5.49         0.06          0.3        1.590        4.280
   56  123  179     1284.300        5.700        5.100         5.50         0.04          1.3        2.110        3.700
   56  124  180     1285.800        5.700        5.200         5.51         0.04          1.6        1.500        3.610
   56  125  181     1288.150        5.700        5.200         5.51         0.01         56.5        2.350        3.850
   56  126  182     1289.660        5.700        5.200         5.52         0.00         59.9        1.510        3.860
   56  127  183     1289.760        5.700        5.200         5.57         0.02         10.6        0.100        1.610
   56  128  184     1289.900        5.800        5.200         5.59         0.04          4.9        0.140        0.240
   56  129  185     1289.720        5.800        5.200         5.61         0.05         12.4       -0.180       -0.040
   56  130  186     1289.570        5.800        5.200         5.63         0.06         15.5       -0.150       -0.330
   56  131  187     1289.660        5.900        5.200         5.67         0.07         23.4        0.090       -0.060
   56  132  188     1289.410        5.900        5.200         5.69         0.08         25.1       -0.250       -0.160
   56  133  189     1288.970        5.900        5.200         5.71         0.08         33.2       -0.440       -0.690
   56  134  190     1288.430        5.900        5.200         5.73         0.08         39.8       -0.540       -0.980
   56  135  191     1288.960        6.000        5.200         5.75         0.08         55.6        0.530       -0.010
   56  136  192     1288.370        6.000        5.200         5.77         0.09         55.9       -0.590       -0.060
   56  137  193     1286.990        6.000        5.200         5.79         0.10         59.8       -1.380       -1.970
   56  138  194     1285.430        6.000        5.200         5.81         0.11         60.0       -1.560       -2.940
   56  139  195     1286.370        6.100        5.200         5.83         0.10         44.7        0.940       -0.620
   56  140  196     1284.670        6.100        5.200         5.85         0.12         46.5       -1.700       -0.760
   56  141  197     1285.210        6.100        5.200         5.88         0.11         41.6        0.540       -1.160
   56  142  198     1283.850        6.100        5.200         5.89         0.12         43.9       -1.360       -0.820
   56  143  199     1283.660        6.200        5.200         5.92         0.11         45.2       -0.190       -1.550
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  57   La
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   57   82  139     1169.780        5.000        4.800         4.89         0.00         46.5                          
   57   83  140     1174.560        5.000        4.800         4.91         0.02         15.6        4.780             
   57   84  141     1179.460        5.000        4.800         4.93         0.05          4.7        4.900        9.680
   57   85  142     1184.420        5.000        4.800         4.95         0.07          9.6        4.960        9.860
   57   86  143     1189.400        5.000        4.800         4.97         0.09         10.6        4.980        9.940
   57   87  144     1194.200        5.100        4.900         4.99         0.10         14.0        4.800        9.780
   57   88  145     1198.770        5.100        4.900         5.01         0.11         18.6        4.570        9.370
   57   89  146     1202.990        5.100        4.900         5.02         0.11         25.9        4.220        8.790
   57   90  147     1207.050        5.100        4.900         5.04         0.11         33.8        4.060        8.280
   57   91  148     1210.870        5.200        4.900         5.06         0.11         52.1        3.820        7.880
   57   92  149     1215.060        5.200        4.900         5.08         0.12         60.0        4.190        8.010
   57   93  150     1219.020        5.200        4.900         5.09         0.11         47.9        3.960        8.150
   57   94  151     1222.850        5.200        4.900         5.11         0.12         43.2        3.830        7.790
   57   95  152     1227.180        5.200        5.000         5.12         0.12         27.9        4.330        8.160
   57   96  153     1230.400        5.200        5.000         5.14         0.12         37.5        3.220        7.550
   57   97  154     1233.800        5.300        5.000         5.16         0.12         39.9        3.400        6.620
   57   98  155     1236.990        5.300        5.000         5.17         0.12         43.9        3.190        6.590
   57   99  156     1240.140        5.300        5.000         5.19         0.11         59.6        3.150        6.340
   57  100  157     1243.230        5.300        5.000         5.20         0.12         60.0        3.090        6.240
   57  101  158     1245.890        5.300        5.000         5.22         0.11         54.5        2.660        5.750
   57  102  159     1248.510        5.300        5.000         5.23         0.10         48.9        2.620        5.280
   57  103  160     1251.130        5.400        5.000         5.24         0.09         48.2        2.620        5.240
   57  104  161     1253.590        5.400        5.000         5.26         0.09         47.1        2.460        5.080
   57  105  162     1256.160        5.400        5.000         5.27         0.08         59.9        2.570        5.030
   57  106  163     1258.570        5.400        5.000         5.28         0.08         60.0        2.410        4.980
   57  107  164     1260.690        5.400        5.000         5.30         0.06         56.1        2.120        4.530
   57  108  165     1262.850        5.500        5.000         5.31         0.05         51.4        2.160        4.280
   57  109  166     1265.200        5.500        5.000         5.32         0.04         59.9        2.350        4.510
   57  110  167     1267.420        5.500        5.000         5.34         0.03         59.9        2.220        4.570
   57  111  168     1269.900        5.500        5.000         5.35         0.00         34.3        2.480        4.700
   57  112  169     1272.180        5.500        5.000         5.37         0.00          2.6        2.280        4.760
   57  113  170     1275.540        5.500        5.100         5.38         0.03         11.3        3.360        5.640
   57  114  171     1277.730        5.500        5.100         5.39         0.02          5.7        2.190        5.550
   57  115  172     1281.910        5.500        5.100         5.40         0.05          7.0        4.180        6.370
   57  116  173     1283.960        5.600        5.100         5.42         0.04          2.1        2.050        6.230
   57  117  174     1288.280        5.600        5.100         5.43         0.07          2.4        4.320        6.370
   57  118  175     1290.200        5.600        5.100         5.44         0.06          0.4        1.920        6.240
   57  119  176     1294.040        5.600        5.100         5.46         0.07          0.7        3.840        5.760
   57  120  177     1295.870        5.600        5.100         5.47         0.06          0.1        1.830        5.670
   57  121  178     1298.910        5.600        5.100         5.48         0.06          0.6        3.040        4.870
   57  122  179     1300.730        5.600        5.200         5.49         0.06          0.2        1.820        4.860
   57  123  180     1303.140        5.600        5.200         5.49         0.04          1.3        2.410        4.230
   57  124  181     1304.900        5.700        5.200         5.50         0.04          1.3        1.760        4.170
   57  125  182     1307.560        5.700        5.200         5.51         0.01         57.5        2.660        4.420
   57  126  183     1309.320        5.700        5.200         5.52         0.00         59.5        1.760        4.420
   57  127  184     1309.440        5.700        5.200         5.56         0.02          8.4        0.120        1.880
   57  128  185     1309.640        5.800        5.200         5.59         0.04          4.1        0.200        0.320
   57  129  186     1309.570        5.800        5.200         5.61         0.05          9.9       -0.070        0.130
   57  130  187     1309.540        5.800        5.200         5.62         0.06         13.7       -0.030       -0.100
   57  131  188     1309.640        5.900        5.200         5.66         0.06         20.3        0.100        0.070
   57  132  189     1309.520        5.900        5.200         5.68         0.07         20.8       -0.120       -0.020
   57  133  190     1309.190        5.900        5.200         5.70         0.08         32.0       -0.330       -0.450
   57  134  191     1308.780        5.900        5.200         5.71         0.09         37.6       -0.410       -0.740
   57  135  192     1309.370        6.000        5.200         5.74         0.09         54.7        0.590        0.180
   57  136  193     1308.800        6.000        5.200         5.76         0.09         55.1       -0.570        0.020
   57  137  194     1307.810        6.000        5.200         5.78         0.10         59.9       -0.990       -1.560
   57  138  195     1306.500        6.000        5.200         5.80         0.11         60.0       -1.310       -2.300
   57  139  196     1307.220        6.000        5.200         5.82         0.10         45.1        0.720       -0.590
   57  140  197     1305.850        6.000        5.300         5.84         0.12         47.0       -1.370       -0.650
   57  141  198     1306.400        6.100        5.200         5.86         0.11         41.2        0.550       -0.820
   57  142  199     1305.210        6.100        5.300         5.88         0.12         44.0       -1.190       -0.640
   57  143  200     1305.280        6.100        5.300         5.90         0.11         44.7        0.070       -1.120
   57  144  201     1304.130        6.200        5.300         5.92         0.12         48.8       -1.150       -1.080
   57  145  202     1303.420        6.200        5.300         5.95         0.11         51.6       -0.710       -1.860
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  58   Ce
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   58   82  140     1177.210        5.000        4.800         4.90         0.00         56.8                          
   58   83  141     1182.290        5.000        4.800         4.91         0.02         17.6        5.080             
   58   84  142     1187.470        5.000        4.800         4.93         0.05          5.5        5.180       10.260
   58   85  143     1192.760        5.000        4.800         4.95         0.07          9.7        5.290       10.470
   58   86  144     1198.030        5.000        4.900         4.98         0.09         11.3        5.270       10.560
   58   87  145     1203.240        5.100        4.900         5.00         0.10         13.5        5.210       10.480
   58   88  146     1208.080        5.100        4.900         5.02         0.11         19.0        4.840       10.050
   58   89  147     1212.590        5.100        4.900         5.03         0.11         26.5        4.510        9.350
   58   90  148     1216.960        5.100        4.900         5.05         0.11         34.4        4.370        8.880
   58   91  149     1221.100        5.200        4.900         5.07         0.11         55.7        4.140        8.510
   58   92  150     1225.610        5.200        4.900         5.09         0.12         60.0        4.510        8.650
   58   93  151     1229.800        5.200        4.900         5.10         0.12         50.2        4.190        8.700
   58   94  152     1233.910        5.200        5.000         5.12         0.12         44.2        4.110        8.300
   58   95  153     1238.630        5.200        5.000         5.13         0.12         27.4        4.720        8.830
   58   96  154     1242.070        5.200        5.000         5.15         0.12         38.1        3.440        8.160
   58   97  155     1245.770        5.300        5.000         5.16         0.12         40.1        3.700        7.140
   58   98  156     1249.250        5.300        5.000         5.18         0.12         44.1        3.480        7.180
   58   99  157     1252.650        5.300        5.000         5.19         0.12         59.7        3.400        6.880
   58  100  158     1256.000        5.300        5.000         5.21         0.12         60.0        3.350        6.750
   58  101  159     1258.860        5.300        5.000         5.22         0.11         54.7        2.860        6.210
   58  102  160     1261.720        5.300        5.000         5.23         0.10         48.9        2.860        5.720
   58  103  161     1264.560        5.400        5.000         5.24         0.10         48.0        2.840        5.700
   58  104  162     1267.270        5.400        5.000         5.26         0.09         46.8        2.710        5.550
   58  105  163     1270.060        5.400        5.000         5.27         0.08         59.9        2.790        5.500
   58  106  164     1272.710        5.400        5.000         5.29         0.08         60.0        2.650        5.440
   58  107  165     1275.000        5.400        5.000         5.30         0.07         56.0        2.290        4.940
   58  108  166     1277.360        5.500        5.000         5.31         0.05         50.9        2.360        4.650
   58  109  167     1279.910        5.500        5.000         5.32         0.04         59.9        2.550        4.910
   58  110  168     1282.330        5.500        5.100         5.34         0.03         59.9        2.420        4.970
   58  111  169     1284.980        5.500        5.100         5.35         0.00         33.0        2.650        5.070
   58  112  170     1287.450        5.500        5.100         5.37         0.00          1.1        2.470        5.120
   58  113  171     1291.180        5.500        5.100         5.38         0.03         14.7        3.730        6.200
   58  114  172     1293.550        5.500        5.100         5.39         0.02          6.4        2.370        6.100
   58  115  173     1298.060        5.500        5.100         5.40         0.05          9.6        4.510        6.880
   58  116  174     1300.300        5.600        5.100         5.42         0.04          2.5        2.240        6.750
   58  117  175     1304.920        5.600        5.100         5.43         0.06          3.9        4.620        6.860
   58  118  176     1307.050        5.600        5.100         5.44         0.05          0.5        2.130        6.750
   58  119  177     1311.200        5.600        5.100         5.45         0.07          2.2        4.150        6.280
   58  120  178     1313.260        5.600        5.100         5.46         0.06          0.1        2.060        6.210
   58  121  179     1316.640        5.600        5.200         5.47         0.06          0.9        3.380        5.440
   58  122  180     1318.680        5.600        5.200         5.49         0.06          0.2        2.040        5.420
   58  123  181     1321.430        5.600        5.200         5.49         0.04          1.2        2.750        4.790
   58  124  182     1323.430        5.700        5.200         5.50         0.04          1.1        2.000        4.750
   58  125  183     1326.410        5.700        5.200         5.51         0.00         58.4        2.980        4.980
   58  126  184     1328.400        5.700        5.200         5.52         0.00         59.4        1.990        4.970
   58  127  185     1328.550        5.700        5.200         5.56         0.02          6.9        0.150        2.140
   58  128  186     1328.830        5.800        5.200         5.58         0.04          3.7        0.280        0.430
   58  129  187     1328.890        5.800        5.200         5.60         0.05          9.6        0.060        0.340
   58  130  188     1328.980        5.800        5.200         5.62         0.06         13.3        0.090        0.150
   58  131  189     1329.090        5.800        5.200         5.65         0.07         19.8        0.110        0.200
   58  132  190     1329.120        5.900        5.200         5.67         0.07         20.2        0.030        0.140
   58  133  191     1328.900        5.900        5.200         5.69         0.08         31.1       -0.220       -0.190
   58  134  192     1328.560        5.900        5.200         5.70         0.09         36.4       -0.340       -0.560
   58  135  193     1329.240        5.900        5.200         5.73         0.09         53.9        0.680        0.340
   58  136  194     1328.700        6.000        5.200         5.75         0.10         53.1       -0.540        0.140
   58  137  195     1328.120        6.000        5.200         5.77         0.10         59.9       -0.580       -1.120
   58  138  196     1327.060        6.000        5.300         5.79         0.11         60.0       -1.060       -1.640
   58  139  197     1327.590        6.000        5.300         5.81         0.10         45.9        0.530       -0.530
   58  140  198     1326.600        6.000        5.300         5.82         0.12         47.3       -0.990       -0.460
   58  141  199     1327.300        6.100        5.300         5.85         0.11         40.9        0.700       -0.290
   58  142  200     1326.130        6.100        5.300         5.87         0.12         44.2       -1.170       -0.470
   58  143  201     1326.060        6.100        5.300         5.89         0.11         45.0       -0.070       -1.240
   58  144  202     1325.200        6.100        5.300         5.91         0.12         49.0       -0.860       -0.930
   58  145  203     1324.890        6.200        5.300         5.93         0.11         53.1       -0.310       -1.170
   58  146  204     1324.110        6.200        5.300         5.95         0.11         55.8       -0.780       -1.090
   58  147  205     1322.570        6.200        5.300         5.95         0.12         59.9       -1.540       -2.320
   58  148  206     1320.990        6.200        5.300         5.96         0.12         59.8       -1.580       -3.120
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  59   Pr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   59   82  141     1184.160        5.000        4.800         4.91         0.00         59.3                          
   59   83  142     1189.540        5.000        4.800         4.92         0.02         19.7        5.380             
   59   84  143     1195.020        5.000        4.900         4.94         0.05          6.5        5.480       10.860
   59   85  144     1200.610        5.000        4.900         4.96         0.07         10.9        5.590       11.070
   59   86  145     1206.180        5.000        4.900         4.99         0.09         12.1        5.570       11.160
   59   87  146     1211.670        5.100        4.900         5.00         0.10         14.9        5.490       11.060
   59   88  147     1216.870        5.100        4.900         5.02         0.11         19.8        5.200       10.690
   59   89  148     1221.680        5.100        4.900         5.04         0.11         27.5        4.810       10.010
   59   90  149     1226.390        5.100        4.900         5.06         0.11         35.0        4.710        9.520
   59   91  150     1230.840        5.200        5.000         5.08         0.12         57.9        4.450        9.160
   59   92  151     1235.650        5.200        5.000         5.10         0.12         60.0        4.810        9.260
   59   93  152     1240.110        5.200        5.000         5.11         0.12         51.1        4.460        9.270
   59   94  153     1244.490        5.200        5.000         5.12         0.12         44.9        4.380        8.840
   59   95  154     1249.580        5.200        5.000         5.14         0.13         27.2        5.090        9.470
   59   96  155     1253.250        5.200        5.000         5.15         0.12         38.9        3.670        8.760
   59   97  156     1257.260        5.300        5.000         5.17         0.12         40.7        4.010        7.680
   59   98  157     1261.050        5.300        5.000         5.18         0.12         44.5        3.790        7.800
   59   99  158     1264.710        5.300        5.000         5.20         0.12         59.7        3.660        7.450
   59  100  159     1268.330        5.300        5.000         5.21         0.12         60.0        3.620        7.280
   59  101  160     1271.390        5.300        5.000         5.22         0.11         54.9        3.060        6.680
   59  102  161     1274.460        5.300        5.000         5.24         0.10         49.1        3.070        6.130
   59  103  162     1277.550        5.400        5.000         5.25         0.10         48.2        3.090        6.160
   59  104  163     1280.500        5.400        5.000         5.26         0.09         46.9        2.950        6.040
   59  105  164     1283.500        5.400        5.000         5.27         0.08         60.0        3.000        5.950
   59  106  165     1286.390        5.400        5.100         5.29         0.08         60.0        2.890        5.890
   59  107  166     1288.860        5.400        5.100         5.30         0.07         56.0        2.470        5.360
   59  108  167     1291.420        5.400        5.100         5.31         0.05         50.6        2.560        5.030
   59  109  168     1294.180        5.500        5.100         5.32         0.04         60.0        2.760        5.320
   59  110  169     1296.810        5.500        5.100         5.34         0.03         60.0        2.630        5.390
   59  111  170     1299.640        5.500        5.100         5.35         0.00         53.2        2.830        5.460
   59  112  171     1302.290        5.500        5.100         5.37         0.00         55.7        2.650        5.480
   59  113  172     1306.380        5.500        5.100         5.38         0.03         16.6        4.090        6.740
   59  114  173     1308.940        5.500        5.100         5.39         0.02          6.3        2.560        6.650
   59  115  174     1313.750        5.500        5.100         5.40         0.05         12.4        4.810        7.370
   59  116  175     1316.190        5.600        5.100         5.41         0.04          2.9        2.440        7.250
   59  117  176     1321.090        5.600        5.100         5.43         0.06          6.4        4.900        7.340
   59  118  177     1323.420        5.600        5.100         5.44         0.05          0.6        2.330        7.230
   59  119  178     1327.900        5.600        5.200         5.45         0.07          2.7        4.480        6.810
   59  120  179     1330.160        5.600        5.200         5.46         0.06          0.1        2.260        6.740
   59  121  180     1333.890        5.600        5.200         5.47         0.06          1.3        3.730        5.990
   59  122  181     1336.140        5.600        5.200         5.48         0.05          0.2        2.250        5.980
   59  123  182     1339.210        5.600        5.200         5.49         0.04          1.3        3.070        5.320
   59  124  183     1341.450        5.600        5.200         5.50         0.04          1.2        2.240        5.310
   59  125  184     1344.750        5.700        5.200         5.51         0.00         59.4        3.300        5.540
   59  126  185     1346.980        5.700        5.200         5.52         0.00         60.0        2.230        5.530
   59  127  186     1347.160        5.700        5.200         5.55         0.02          6.0        0.180        2.410
   59  128  187     1347.540        5.700        5.200         5.57         0.04          3.5        0.380        0.560
   59  129  188     1347.720        5.800        5.200         5.59         0.05          9.5        0.180        0.560
   59  130  189     1347.940        5.800        5.200         5.61         0.06         13.2        0.220        0.400
   59  131  190     1348.140        5.800        5.200         5.64         0.06         19.2        0.200        0.420
   59  132  191     1348.280        5.800        5.200         5.66         0.07         20.0        0.140        0.340
   59  133  192     1348.160        5.900        5.200         5.68         0.08         29.9       -0.120        0.020
   59  134  193     1347.850        5.900        5.200         5.70         0.08         36.2       -0.310       -0.430
   59  135  194     1348.690        5.900        5.200         5.73         0.08         53.8        0.840        0.530
   59  136  195     1347.860        6.000        5.300         5.75         0.10         52.0       -0.830        0.010
   59  137  196     1347.990        6.000        5.300         5.76         0.10         59.9        0.130       -0.700
   59  138  197     1347.180        6.000        5.300         5.78         0.11         60.0       -0.810       -0.680
   59  139  198     1347.530        6.000        5.300         5.80         0.11         49.2        0.350       -0.460
   59  140  199     1346.920        6.000        5.300         5.82         0.12         48.2       -0.610       -0.260
   59  141  200     1347.430        6.100        5.300         5.84         0.11         41.5        0.510       -0.100
   59  142  201     1346.780        6.100        5.300         5.86         0.11         44.2       -0.650       -0.140
   59  143  202     1346.500        6.100        5.300         5.88         0.11         45.6       -0.280       -0.930
   59  144  203     1345.870        6.100        5.300         5.89         0.12         49.1       -0.630       -0.910
   59  145  204     1345.250        6.100        5.300         5.91         0.12         53.8       -0.620       -1.250
   59  146  205     1344.350        6.200        5.300         5.93         0.12         54.7       -0.900       -1.520
   59  147  206     1343.710        6.200        5.300         5.94         0.12         59.9       -0.640       -1.540
   59  148  207     1342.440        6.200        5.300         5.95         0.12         60.0       -1.270       -1.910
   59  149  208     1343.830        6.300        5.300         6.02         0.10         54.6        1.390        0.120
   59  150  209     1342.510        6.300        5.300         6.03         0.11         53.3       -1.320        0.070
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  60   Nd
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   60   82  142     1191.460        5.000        4.900         4.92         0.00         59.5                          
   60   83  143     1197.110        5.000        4.900         4.93         0.02         20.9        5.650             
   60   84  144     1202.820        5.000        4.900         4.95         0.05          6.8        5.710       11.360
   60   85  145     1208.650        5.000        4.900         4.97         0.07         11.9        5.830       11.540
   60   86  146     1214.530        5.100        4.900         5.00         0.09         12.7        5.880       11.710
   60   87  147     1220.350        5.100        4.900         5.01         0.10         15.3        5.820       11.700
   60   88  148     1225.830        5.100        4.900         5.03         0.11         19.8        5.480       11.300
   60   89  149     1230.920        5.100        4.900         5.05         0.11         27.6        5.090       10.570
   60   90  150     1235.840        5.100        5.000         5.07         0.12         36.5        4.920       10.010
   60   91  151     1240.660        5.200        5.000         5.08         0.12         58.1        4.820        9.740
   60   92  152     1245.710        5.200        5.000         5.10         0.12         60.0        5.050        9.870
   60   93  153     1250.440        5.200        5.000         5.11         0.12         49.8        4.730        9.780
   60   94  154     1255.090        5.200        5.000         5.13         0.12         45.2        4.650        9.380
   60   95  155     1260.480        5.200        5.000         5.14         0.13         27.7        5.390       10.040
   60   96  156     1264.440        5.200        5.000         5.16         0.12         39.6        3.960        9.350
   60   97  157     1268.750        5.300        5.000         5.17         0.12         41.5        4.310        8.270
   60   98  158     1272.810        5.300        5.000         5.19         0.12         45.0        4.060        8.370
   60   99  159     1276.750        5.300        5.000         5.20         0.12         59.7        3.940        8.000
   60  100  160     1280.630        5.300        5.000         5.22         0.12         60.0        3.880        7.820
   60  101  161     1283.910        5.300        5.000         5.23         0.11         55.1        3.280        7.160
   60  102  162     1287.240        5.300        5.000         5.24         0.10         49.6        3.330        6.610
   60  103  163     1290.590        5.400        5.000         5.25         0.10         48.8        3.350        6.680
   60  104  164     1293.790        5.400        5.100         5.27         0.09         47.5        3.200        6.550
   60  105  165     1297.050        5.400        5.100         5.28         0.08         60.0        3.260        6.460
   60  106  166     1300.170        5.400        5.100         5.29         0.08         60.0        3.120        6.380
   60  107  167     1302.840        5.400        5.100         5.30         0.07         56.1        2.670        5.790
   60  108  168     1305.600        5.400        5.100         5.31         0.05         50.6        2.760        5.430
   60  109  169     1308.580        5.500        5.100         5.32         0.04         60.0        2.980        5.740
   60  110  170     1311.410        5.500        5.100         5.34         0.03         60.0        2.830        5.810
   60  111  171     1314.440        5.500        5.100         5.35         0.00         25.6        3.030        5.860
   60  112  172     1317.260        5.500        5.100         5.37         0.00         13.7        2.820        5.850
   60  113  173     1321.700        5.500        5.100         5.38         0.03         18.1        4.440        7.260
   60  114  174     1324.440        5.500        5.100         5.39         0.02          6.8        2.740        7.180
   60  115  175     1329.540        5.500        5.100         5.40         0.05         14.8        5.100        7.840
   60  116  176     1332.160        5.500        5.100         5.41         0.04          3.2        2.620        7.720
   60  117  177     1337.340        5.600        5.200         5.43         0.06          8.8        5.180        7.800
   60  118  178     1339.870        5.600        5.200         5.44         0.05          0.7        2.530        7.710
   60  119  179     1344.600        5.600        5.200         5.45         0.07          4.3        4.730        7.260
   60  120  180     1347.080        5.600        5.200         5.46         0.06          0.1        2.480        7.210
